기초지자체 명,기초지자체 지출액,기초지자체 지출액 비율
거제시,9.5011043E7,6.0
거창군,1.281255E7,0.8
고성군,1.9565503E7,1.2
김해시,2.27724753E8,14.4
남해군,2.629989E7,1.7
밀양시,2.9034015E7,1.8
사천시,6.0738495E7,3.8
산청군,1.1667622E7,0.7
양산시,1.64133123E8,10.4
의령군,6507655.0,0.4
진주시,1.33160074E8,8.4
창녕군,2.5226451E7,1.6
창원시 마산합포구,1.24812669E8,7.9
창원시 마산회원구,9.1805438E7,5.8
창원시 성산구,2.21783763E8,14.0
창원시 의창구,1.15484288E8,7.3
창원시 진해구,7.7524251E7,4.9
통영시,7.95527E7,5.0
하동군,1.184522E7,0.7
함안군,2.3245786E7,1.5
함양군,1.2278489E7,0.8
합천군,1.4481142E7,0.9
