기초지자체 명,기초지자체 지출액,기초지자체 지출액 비율
거제시,8.9435477E7,6.7
거창군,1.1954686E7,0.9
고성군,2.1455034E7,1.6
김해시,1.8821455E8,14.0
남해군,2.9129068E7,2.2
밀양시,3.1234461E7,2.3
사천시,6.011493E7,4.5
산청군,1.0954164E7,0.8
양산시,1.41677492E8,10.6
의령군,6473484.0,0.5
진주시,1.00290261E8,7.5
창녕군,2.5240542E7,1.9
창원시 마산합포구,9.9483782E7,7.4
창원시 마산회원구,6.9791835E7,5.2
창원시 성산구,1.62183357E8,12.1
창원시 의창구,9.4341741E7,7.0
창원시 진해구,7.1854398E7,5.4
통영시,6.7490488E7,5.0
하동군,1.2321988E7,0.9
함안군,2.25135E7,1.7
함양군,9402294.0,0.7
합천군,1.4391083E7,1.1
