기초지자체 명,기초지자체 지출액,기초지자체 지출액 비율
강릉시,1.84633931E8,17.0
고성군,4.1425113E7,3.8
동해시,4.0698846E7,3.7
삼척시,4.8493074E7,4.5
속초시,1.48067787E8,13.6
양구군,5418749.0,0.5
양양군,4.8394177E7,4.5
영월군,1.2232069E7,1.1
원주시,1.32344636E8,12.2
인제군,1.9376223E7,1.8
정선군,2.3395468E7,2.2
철원군,1.4596359E7,1.3
춘천시,1.5527844E8,14.3
태백시,2.0703838E7,1.9
평창군,7.0443553E7,6.5
홍천군,7.815389E7,7.2
화천군,7566848.0,0.7
횡성군,3.5794848E7,3.3
