기초지자체 명,기초지자체 지출액,기초지자체 지출액 비율
강릉시,1.93350591E8,16.7
고성군,4.0141312E7,3.5
동해시,4.3124422E7,3.7
삼척시,5.0237312E7,4.3
속초시,1.53775976E8,13.3
양구군,6449685.0,0.6
양양군,4.6018441E7,4.0
영월군,1.2823288E7,1.1
원주시,1.49185496E8,12.9
인제군,2.3174766E7,2.0
정선군,3.1975993E7,2.8
철원군,1.6009178E7,1.4
춘천시,1.64952703E8,14.3
태백시,2.1697454E7,1.9
평창군,7.5608228E7,6.5
홍천군,8.402953E7,7.3
화천군,9262347.0,0.8
횡성군,3.5631599E7,3.1
