대분류,중분류,대분류 지출액,대분류 지출액 비율,중분류 지출액,중분류 지출액 비율
쇼핑업,관광기념품,1.77054554E8,15.3,3277097.0,1.9
쇼핑업,대형쇼핑몰,1.77054554E8,15.3,8.4202833E7,47.6
쇼핑업,레저용품쇼핑,1.77054554E8,15.3,8.9506494E7,50.6
쇼핑업,면세점,1.77054554E8,15.3,68129.0,0.0
숙박업,기타숙박,1.67194594E8,14.4,5.8241686E7,34.8
숙박업,캠핑장/펜션,1.67194594E8,14.4,1298724.0,0.8
숙박업,콘도,1.67194594E8,14.4,7.3168277E7,43.8
숙박업,호텔,1.67194594E8,14.4,3.4485906E7,20.6
식음료업,식음료,6.46220326E8,55.8,6.46220326E8,100.0
여가서비스업,골프장,1.63321757E8,14.1,1.29507538E8,79.3
여가서비스업,관광유원시설,1.63321757E8,14.1,4731924.0,2.9
여가서비스업,기타레저,1.63321757E8,14.1,8258415.0,5.1
여가서비스업,문화서비스,1.63321757E8,14.1,1.5680176E7,9.6
여가서비스업,스키장,1.63321757E8,14.1,5143703.0,3.1
여행업,여행업,2350128.0,0.2,2350128.0,100.0
운송업,렌터카,1306961.0,0.1,599498.0,45.9
운송업,수상운송,1306961.0,0.1,252619.0,19.3
운송업,육상운송,1306961.0,0.1,320958.0,24.6
운송업,항공운송,1306961.0,0.1,133886.0,10.2
