대분류,중분류,대분류 지출액,대분류 지출액 비율,중분류 지출액,중분류 지출액 비율
쇼핑업,관광기념품,5.38677325E8,36.0,1229899.0,0.2
쇼핑업,대형쇼핑몰,5.38677325E8,36.0,3.74526795E8,69.5
쇼핑업,레저용품쇼핑,5.38677325E8,36.0,1.09022534E8,20.2
쇼핑업,면세점,5.38677325E8,36.0,5.3898096E7,10.0
숙박업,기타숙박,4.9647839E7,3.3,3.0742787E7,61.9
숙박업,캠핑장/펜션,4.9647839E7,3.3,453305.0,0.9
숙박업,콘도,4.9647839E7,3.3,227829.0,0.5
숙박업,호텔,4.9647839E7,3.3,1.8223918E7,36.7
식음료업,식음료,8.13773061E8,54.4,8.13773061E8,100.0
여가서비스업,골프장,8.0067018E7,5.4,5.8622198E7,73.2
여가서비스업,관광유원시설,8.0067018E7,5.4,2176698.0,2.7
여가서비스업,기타레저,8.0067018E7,5.4,1.0435832E7,13.0
여가서비스업,문화서비스,8.0067018E7,5.4,8832289.0,11.0
여가서비스업,카지노,8.0067018E7,5.4,0.0,0.0
여행업,여행업,417641.0,0.0,417641.0,100.0
운송업,렌터카,1.3378866E7,0.9,668516.0,5.0
운송업,수상운송,1.3378866E7,0.9,5286567.0,39.5
운송업,육상운송,1.3378866E7,0.9,175994.0,1.3
운송업,항공운송,1.3378866E7,0.9,7247790.0,54.2
