대분류,중분류,대분류 지출액,대분류 지출액 비율,중분류 지출액,중분류 지출액 비율
쇼핑업,관광기념품,1.460291599E9,43.7,2973151.0,0.2
쇼핑업,대형쇼핑몰,1.460291599E9,43.7,1.226569985E9,84.0
쇼핑업,레저용품쇼핑,1.460291599E9,43.7,1.67987273E8,11.5
쇼핑업,면세점,1.460291599E9,43.7,6.276119E7,4.3
숙박업,기타숙박,1.24435681E8,3.7,6.2106935E7,49.9
숙박업,캠핑장/펜션,1.24435681E8,3.7,30002.0,0.0
숙박업,콘도,1.24435681E8,3.7,8334630.0,6.7
숙박업,호텔,1.24435681E8,3.7,5.3964114E7,43.4
식음료업,식음료,1.564970154E9,46.8,1.564970154E9,100.0
여가서비스업,골프장,1.21002533E8,3.6,4.2133728E7,34.8
여가서비스업,관광유원시설,1.21002533E8,3.6,5369349.0,4.4
여가서비스업,기타레저,1.21002533E8,3.6,4.4571694E7,36.8
여가서비스업,문화서비스,1.21002533E8,3.6,2.8927762E7,23.9
여행업,여행업,3480573.0,0.1,3480573.0,100.0
운송업,렌터카,6.983709E7,2.1,2344922.0,3.4
운송업,수상운송,6.983709E7,2.1,5297820.0,7.6
운송업,육상운송,6.983709E7,2.1,308797.0,0.4
운송업,항공운송,6.983709E7,2.1,6.1885551E7,88.6
