기초지자체 명,기초지자체 지출액,기초지자체 지출액 비율
광산구,2.1367167E8,21.6
남구,6.9755221E7,7.1
동구,1.69065912E8,17.1
북구,1.57642914E8,16.0
서구,3.77083696E8,38.2
