기초지자체 명,기초지자체 지출액,기초지자체 지출액 비율
고창군,1.2558222E7,3.2
군산시,5.2330078E7,13.3
김제시,1.8516365E7,4.7
남원시,1.7767256E7,4.5
무주군,1.145232E7,2.9
부안군,1.1881434E7,3.0
순창군,3977096.0,1.0
완주군,2.2313966E7,5.7
익산시,3.461921E7,8.8
임실군,7481560.0,1.9
장수군,2914086.0,0.7
전주시 덕진구,6.5159494E7,16.6
전주시 완산구,1.12913682E8,28.7
정읍시,1.4820924E7,3.8
진안군,4111426.0,1.0
