기초지자체 명,기초지자체 지출액,기초지자체 지출액 비율
강화군,5.5246967E7,4.0
계양구,8.3607529E7,6.1
남동구,1.94916011E8,14.2
동구,5.2713211E7,3.8
미추홀구,1.94661238E8,14.1
부평구,1.57271366E8,11.4
서구,1.51740293E8,11.0
연수구,2.49331662E8,18.1
옹진군,1.4062051E7,1.0
중구,2.22242778E8,16.2
