대분류,중분류,대분류 지출액,대분류 지출액 비율,중분류 지출액,중분류 지출액 비율
쇼핑업,관광기념품,5.0204475E8,36.5,1309993.0,0.3
쇼핑업,대형쇼핑몰,5.0204475E8,36.5,3.76884652E8,75.1
쇼핑업,레저용품쇼핑,5.0204475E8,36.5,1.02721728E8,20.5
쇼핑업,면세점,5.0204475E8,36.5,2.1128375E7,4.2
숙박업,기타숙박,5.3014366E7,3.9,2.9158424E7,55.0
숙박업,캠핑장/펜션,5.3014366E7,3.9,474342.0,0.9
숙박업,콘도,5.3014366E7,3.9,519142.0,1.0
숙박업,호텔,5.3014366E7,3.9,2.2862459E7,43.1
식음료업,식음료,7.18840055E8,52.2,7.18840055E8,100.0
여가서비스업,골프장,8.6260867E7,6.3,6.4189257E7,74.4
여가서비스업,관광유원시설,8.6260867E7,6.3,3194991.0,3.7
여가서비스업,기타레저,8.6260867E7,6.3,1.0383147E7,12.0
여가서비스업,문화서비스,8.6260867E7,6.3,8493473.0,9.8
여행업,여행업,327044.0,0.0,327044.0,100.0
운송업,렌터카,1.5306021E7,1.1,522184.0,3.4
운송업,수상운송,1.5306021E7,1.1,5164704.0,33.7
운송업,육상운송,1.5306021E7,1.1,83095.0,0.5
운송업,항공운송,1.5306021E7,1.1,9536038.0,62.3
