기초지자체 명,기초지자체 지출액,기초지자체 지출액 비율
강서구,8.1637636E7,5.8
금정구,5.4633619E7,3.9
기장군,1.76531282E8,12.6
남구,4.4341138E7,3.2
동구,4.3051851E7,3.1
동래구,7.9478227E7,5.7
부산진구,1.86314331E8,13.3
북구,9.2922306E7,6.6
사상구,5.1658997E7,3.7
사하구,3.6941447E7,2.6
서구,2.1015561E7,1.5
수영구,7.2558927E7,5.2
연제구,6.7318906E7,4.8
영도구,1.6115161E7,1.1
중구,7.8799895E7,5.6
해운대구,3.01348135E8,21.5
