기초지자체 명,기초지자체 지출액,기초지자체 지출액 비율
괴산군,1.1941917E7,1.3
단양군,2.4108323E7,2.7
보은군,1.5616374E7,1.7
영동군,8072638.0,0.9
옥천군,1.4514204E7,1.6
음성군,6.501036E7,7.2
제천시,5.9982611E7,6.6
증평군,1.7251743E7,1.9
진천군,5.2292484E7,5.8
청주시 상당구,1.01528661E8,11.2
청주시 서원구,1.02469899E8,11.3
청주시 청원구,1.05223904E8,11.6
청주시 흥덕구,1.90864967E8,21.1
충주시,1.36068539E8,15.0
