기초지자체 명,기초지자체 지출액,기초지자체 지출액 비율
강진군,1.1894828E7,1.4
고흥군,1.1514085E7,1.4
곡성군,1.3075527E7,1.6
광양시,6.8405271E7,8.2
구례군,8397011.0,1.0
나주시,4.7290262E7,5.6
담양군,4.2462596E7,5.1
목포시,1.18165409E8,14.1
무안군,6.3593334E7,7.6
보성군,1.3826429E7,1.7
순천시,1.2161372E8,14.5
신안군,6938647.0,0.8
여수시,1.54588469E8,18.4
영광군,1.7042035E7,2.0
영암군,2.0815447E7,2.5
완도군,1.1004969E7,1.3
장성군,1.7826238E7,2.1
장흥군,1.1046709E7,1.3
진도군,1.4588789E7,1.7
함평군,1.2136008E7,1.4
해남군,1.933741E7,2.3
화순군,3.2321956E7,3.9
