기초지자체 명,기초지자체 지출액,기초지자체 지출액 비율
강서구,1.08189952E8,4.3
금정구,1.15712825E8,4.6
기장군,2.96152653E8,11.8
남구,9.3909352E7,3.8
동구,7.271871E7,2.9
동래구,1.56396619E8,6.2
부산진구,3.45659091E8,13.8
북구,2.4646675E8,9.8
사상구,1.04149304E8,4.2
사하구,7.5548849E7,3.0
서구,3.9958209E7,1.6
수영구,1.28385167E8,5.1
연제구,1.28141914E8,5.1
영도구,2.8956468E7,1.2
중구,1.49820134E8,6.0
해운대구,4.1322721E8,16.5
