기초지자체 명,기초지자체 지출액,기초지자체 지출액 비율
남구,5.5755139E7,3.5
달서구,2.0782941E8,13.0
달성군,7.6986427E7,4.8
동구,5.24803337E8,32.8
북구,1.59280488E8,9.9
서구,8.1096068E7,5.1
수성구,1.88704354E8,11.8
중구,3.079838E8,19.2
