기초지자체 명,기초지자체 지출액,기초지자체 지출액 비율
고창군,2.6327428E7,3.3
군산시,1.07240832E8,13.5
김제시,3.7449132E7,4.7
남원시,3.6055662E7,4.5
무주군,2.0534179E7,2.6
부안군,2.6066362E7,3.3
순창군,8571937.0,1.1
완주군,4.7045309E7,5.9
익산시,7.0031796E7,8.8
임실군,1.541223E7,1.9
장수군,6214756.0,0.8
전주시 덕진구,1.26925588E8,16.0
전주시 완산구,2.24618405E8,28.3
정읍시,3.1580369E7,4.0
진안군,8682526.0,1.1
