기초지자체 명,기초지자체 지출액,기초지자체 지출액 비율
고창군,2.4122994E7,3.3
군산시,9.9913592E7,13.5
김제시,3.4649885E7,4.7
남원시,3.2115464E7,4.3
무주군,1.5039824E7,2.0
부안군,2.3210169E7,3.1
순창군,7798800.0,1.1
완주군,4.3747984E7,5.9
익산시,6.6520621E7,9.0
임실군,1.3827995E7,1.9
장수군,5714768.0,0.8
전주시 덕진구,1.19469288E8,16.1
전주시 완산구,2.16379035E8,29.2
정읍시,2.979826E7,4.0
진안군,8232850.0,1.1
