기초지자체 명,기초지자체 지출액,기초지자체 지출액 비율
강서구,1.52609174E8,5.6
금정구,1.06513641E8,3.9
기장군,3.52940863E8,12.9
남구,8.8746528E7,3.2
동구,8.2715904E7,3.0
동래구,1.53322777E8,5.6
부산진구,3.60850459E8,13.2
북구,1.8496371E8,6.8
사상구,1.01809429E8,3.7
사하구,7.2914498E7,2.7
서구,4.241484E7,1.6
수영구,1.43515578E8,5.2
연제구,1.3357142E8,4.9
영도구,3.2027177E7,1.2
중구,1.54598101E8,5.7
해운대구,5.70955085E8,20.9
