광역지자체 명,기초지자체 명,광역지자체 지출액,광역지자체 지출액 비율,기초지자체 지출액,기초지자체 지출액 비율
경기도,양주시,7.672197381E9,24.2,9.3015997361E10,1.2
경기도,양평군,7.672197381E9,24.2,7.4536332616E10,1.0
경기도,여주시,7.672197381E9,24.2,2.81490384609E11,3.7
경기도,연천군,7.672197381E9,24.2,1.7908623008E10,0.2
경기도,오산시,7.672197381E9,24.2,9.4187046792E10,1.2
경기도,용인시 기흥구,7.672197381E9,24.2,2.77625400368E11,3.6
경기도,용인시 수지구,7.672197381E9,24.2,1.87088532806E11,2.4
경기도,용인시 처인구,7.672197381E9,24.2,1.89019919981E11,2.5
경기도,의왕시,7.672197381E9,24.2,7.5228334535E10,1.0
경기도,의정부시,7.672197381E9,24.2,1.60714660339E11,2.1
경기도,이천시,7.672197381E9,24.2,2.02696066595E11,2.6
경기도,파주시,7.672197381E9,24.2,2.92346562645E11,3.8
경기도,평택시,7.672197381E9,24.2,1.90717241153E11,2.5
경기도,포천시,7.672197381E9,24.2,1.40319025879E11,1.8
경기도,하남시,7.672197381E9,24.2,3.00062242926E11,3.9
경기도,화성시,7.672197381E9,24.2,3.16711437744E11,4.1
경상남도,거제시,1.302216776E9,4.1,8.303304746E10,6.4
경상남도,거창군,1.302216776E9,4.1,1.3547189102E10,1.0
경상남도,고성군,1.302216776E9,4.1,2.1719942478E10,1.7
경상남도,김해시,1.302216776E9,4.1,1.87010016234E11,14.4
경상남도,남해군,1.302216776E9,4.1,3.0503709082E10,2.3
경상남도,밀양시,1.302216776E9,4.1,3.3935736501E10,2.6
경상남도,사천시,1.302216776E9,4.1,5.6326533242E10,4.3
경상남도,산청군,1.302216776E9,4.1,1.0852130206E10,0.8
경상남도,양산시,1.302216776E9,4.1,1.43719770174E11,11.0
경상남도,의령군,1.302216776E9,4.1,6.496843692E9,0.5
경상남도,진주시,1.302216776E9,4.1,9.0722859666E10,7.0
경상남도,창녕군,1.302216776E9,4.1,2.6855958304E10,2.1
경상남도,창원시 마산합포구,1.302216776E9,4.1,9.5250245485E10,7.3
경상남도,창원시 마산회원구,1.302216776E9,4.1,6.4239323182E10,4.9
경상남도,창원시 성산구,1.302216776E9,4.1,1.48256945803E11,11.4
경상남도,창원시 의창구,1.302216776E9,4.1,9.0792018155E10,7.0
경상남도,창원시 진해구,1.302216776E9,4.1,7.0020935834E10,5.4
경상남도,통영시,1.302216776E9,4.1,6.8010129852E10,5.2
경상남도,하동군,1.302216776E9,4.1,1.3393181136E10,1.0
경상남도,함안군,1.302216776E9,4.1,2.277976497E10,1.7
경상남도,함양군,1.302216776E9,4.1,9.238197406E9,0.7
경상남도,합천군,1.302216776E9,4.1,1.5512297558E10,1.2
경상북도,경산시,1.080930125E9,3.4,1.10169784262E11,10.2
경상북도,경주시,1.080930125E9,3.4,1.97488928938E11,18.3
경상북도,고령군,1.080930125E9,3.4,1.4051764369E10,1.3
경상북도,구미시,1.080930125E9,3.4,1.16698186188E11,10.8
경상북도,군위군,1.080930125E9,3.4,1.8113863817E10,1.7
경상북도,김천시,1.080930125E9,3.4,4.2214504935E10,3.9
경상북도,문경시,1.080930125E9,3.4,2.858738315E10,2.6
경상북도,봉화군,1.080930125E9,3.4,4.648078956E9,0.4
경상북도,상주시,1.080930125E9,3.4,2.5504701406E10,2.4
경상북도,성주군,1.080930125E9,3.4,9.910521046E9,0.9
경상북도,안동시,1.080930125E9,3.4,5.7072899847E10,5.3
경상북도,영덕군,1.080930125E9,3.4,2.7925412134E10,2.6
경상북도,영양군,1.080930125E9,3.4,1.338485414E9,0.1
경상북도,영주시,1.080930125E9,3.4,2.7708716005E10,2.6
경상북도,영천시,1.080930125E9,3.4,3.5209337712E10,3.3
경상북도,예천군,1.080930125E9,3.4,1.2823778985E10,1.2
경상북도,울릉군,1.080930125E9,3.4,5.774157763E9,0.5
경상북도,울진군,1.080930125E9,3.4,2.0362940426E10,1.9
경상북도,의성군,1.080930125E9,3.4,1.5358688574E10,1.4
경상북도,청도군,1.080930125E9,3.4,2.9917925824E10,2.8
경상북도,청송군,1.080930125E9,3.4,8.809399609E9,0.8
경상북도,칠곡군,1.080930125E9,3.4,5.6525220554E10,5.2
경상북도,포항시 남구,1.080930125E9,3.4,9.2067086857E10,8.5
경상북도,포항시 북구,1.080930125E9,3.4,1.2264835808E11,11.3
광주광역시,광산구,7.94728485E8,2.5,1.72449515676E11,21.7
광주광역시,남구,7.94728485E8,2.5,5.8507988556E10,7.4
광주광역시,동구,7.94728485E8,2.5,1.25102812485E11,15.7
광주광역시,북구,7.94728485E8,2.5,1.21139411522E11,15.2
광주광역시,서구,7.94728485E8,2.5,3.17528756385E11,40.0
대구광역시,남구,1.435743317E9,4.5,5.609497453E10,3.9
대구광역시,달서구,1.435743317E9,4.5,2.0203732103E11,14.1
대구광역시,달성군,1.435743317E9,4.5,7.0215269008E10,4.9
대구광역시,동구,1.435743317E9,4.5,4.03244548341E11,28.1
대구광역시,북구,1.435743317E9,4.5,1.56935016262E11,10.9
대구광역시,서구,1.435743317E9,4.5,7.9885747069E10,5.6
대구광역시,수성구,1.435743317E9,4.5,1.74257928756E11,12.1
대구광역시,중구,1.435743317E9,4.5,2.93072511922E11,20.4
대전광역시,대덕구,9.32504889E8,2.9,3.966650425E10,4.3
대전광역시,동구,9.32504889E8,2.9,3.38392236017E11,36.3
대전광역시,서구,9.32504889E8,2.9,2.30365555132E11,24.7
대전광역시,유성구,9.32504889E8,2.9,2.17977575921E11,23.4
대전광역시,중구,9.32504889E8,2.9,1.06103017237E11,11.4
부산광역시,강서구,2.381804238E9,7.5,1.11512316539E11,4.7
부산광역시,금정구,2.381804238E9,7.5,1.01194233193E11,4.2
부산광역시,기장군,2.381804238E9,7.5,3.06393754322E11,12.9
부산광역시,남구,2.381804238E9,7.5,8.7357024584E10,3.7
부산광역시,동구,2.381804238E9,7.5,6.8227420223E10,2.9
부산광역시,동래구,2.381804238E9,7.5,1.41237410881E11,5.9
부산광역시,부산진구,2.381804238E9,7.5,3.20748940375E11,13.5
부산광역시,북구,2.381804238E9,7.5,1.82070382853E11,7.6
부산광역시,사상구,2.381804238E9,7.5,9.4642664758E10,4.0
부산광역시,사하구,2.381804238E9,7.5,6.6924366139E10,2.8
부산광역시,서구,2.381804238E9,7.5,3.840838683E10,1.6
부산광역시,수영구,2.381804238E9,7.5,1.22934956973E11,5.2
부산광역시,연제구,2.381804238E9,7.5,1.23329587914E11,5.2
부산광역시,영도구,2.381804238E9,7.5,2.7566310891E10,1.2
부산광역시,중구,2.381804238E9,7.5,1.37431933278E11,5.8
부산광역시,해운대구,2.381804238E9,7.5,4.51824548111E11,19.0
서울특별시,강남구,8.752851188E9,27.7,1.300058959057E12,14.9
서울특별시,강동구,8.752851188E9,27.7,1.79505118467E11,2.1
서울특별시,강북구,8.752851188E9,27.7,1.15083277034E11,1.3
서울특별시,강서구,8.752851188E9,27.7,4.42088484413E11,5.1
서울특별시,관악구,8.752851188E9,27.7,1.89217664506E11,2.2
서울특별시,광진구,8.752851188E9,27.7,2.18174729989E11,2.5
서울특별시,구로구,8.752851188E9,27.7,2.25738351987E11,2.6
서울특별시,금천구,8.752851188E9,27.7,2.47090648282E11,2.8
서울특별시,노원구,8.752851188E9,27.7,2.1637934259E11,2.5
서울특별시,도봉구,8.752851188E9,27.7,9.3711023499E10,1.1
서울특별시,동대문구,8.752851188E9,27.7,1.64147064386E11,1.9
서울특별시,동작구,8.752851188E9,27.7,1.47911259095E11,1.7
서울특별시,마포구,8.752851188E9,27.7,4.37149938908E11,5.0
서울특별시,서대문구,8.752851188E9,27.7,1.79623961801E11,2.1
서울특별시,서초구,8.752851188E9,27.7,8.76907150731E11,10.0
서울특별시,성동구,8.752851188E9,27.7,2.65659884532E11,3.0
서울특별시,성북구,8.752851188E9,27.7,1.36264668153E11,1.6
서울특별시,송파구,8.752851188E9,27.7,5.86152079479E11,6.7
서울특별시,양천구,8.752851188E9,27.7,1.66739493692E11,1.9
서울특별시,영등포구,8.752851188E9,27.7,5.5290776787E11,6.3
서울특별시,용산구,8.752851188E9,27.7,3.20944820352E11,3.7
서울특별시,은평구,8.752851188E9,27.7,1.43297542918E11,1.6
서울특별시,종로구,8.752851188E9,27.7,3.90323063292E11,4.5
서울특별시,중구,8.752851188E9,27.7,1.049647724449E12,12.0
서울특별시,중랑구,8.752851188E9,27.7,1.08127168143E11,1.2
세종특별자치시,세종특별자치시,8.8212249E7,0.3,8.8212249375E10,100.0
울산광역시,남구,4.57598804E8,1.4,1.92510133943E11,42.1
울산광역시,동구,4.57598804E8,1.4,3.7475708948E10,8.2
울산광역시,북구,4.57598804E8,1.4,7.7771016589E10,17.0
울산광역시,울주군,4.57598804E8,1.4,9.5189823678E10,20.8
울산광역시,중구,4.57598804E8,1.4,5.4652120766E10,11.9
인천광역시,강화군,1.353732883E9,4.3,5.2428812445E10,3.9
인천광역시,계양구,1.353732883E9,4.3,8.4885498301E10,6.3
인천광역시,남동구,1.353732883E9,4.3,1.98320111371E11,14.6
인천광역시,동구,1.353732883E9,4.3,5.5061704066E10,4.1
인천광역시,미추홀구,1.353732883E9,4.3,1.92209569112E11,14.2
인천광역시,부평구,1.353732883E9,4.3,1.59418666312E11,11.8
인천광역시,서구,1.353732883E9,4.3,1.5192666705E11,11.2
인천광역시,연수구,1.353732883E9,4.3,2.41536434291E11,17.8
인천광역시,옹진군,1.353732883E9,4.3,1.3584119279E10,1.0
인천광역시,중구,1.353732883E9,4.3,2.04361300565E11,15.1
전라남도,강진군,7.96074052E8,2.5,1.162754584E10,1.5
전라남도,고흥군,7.96074052E8,2.5,1.1286993384E10,1.4
전라남도,곡성군,7.96074052E8,2.5,1.4451207084E10,1.8
전라남도,광양시,7.96074052E8,2.5,5.9239187642E10,7.4
전라남도,구례군,7.96074052E8,2.5,8.202346682E9,1.0
전라남도,나주시,7.96074052E8,2.5,4.4797998328E10,5.6
전라남도,담양군,7.96074052E8,2.5,4.3165722761E10,5.4
전라남도,목포시,7.96074052E8,2.5,1.04730750535E11,13.2
전라남도,무안군,7.96074052E8,2.5,6.4881574455E10,8.2
전라남도,보성군,7.96074052E8,2.5,1.3119670291E10,1.6
전라남도,순천시,7.96074052E8,2.5,9.8028115955E10,12.3
전라남도,신안군,7.96074052E8,2.5,7.70697687E9,1.0
전라남도,여수시,7.96074052E8,2.5,1.54576208593E11,19.4
전라남도,영광군,7.96074052E8,2.5,1.6522271266E10,2.1
전라남도,영암군,7.96074052E8,2.5,2.3778738217E10,3.0
전라남도,완도군,7.96074052E8,2.5,1.0406072519E10,1.3
전라남도,장성군,7.96074052E8,2.5,1.8703568462E10,2.3
전라남도,장흥군,7.96074052E8,2.5,1.1867688263E10,1.5
전라남도,진도군,7.96074052E8,2.5,1.4615764585E10,1.8
전라남도,함평군,7.96074052E8,2.5,1.2553260502E10,1.6
전라남도,해남군,7.96074052E8,2.5,1.993428766E10,2.5
전라남도,화순군,7.96074052E8,2.5,3.1878102161E10,4.0
전라북도,고창군,7.17065137E8,2.3,2.3111015797E10,3.2
전라북도,군산시,7.17065137E8,2.3,9.6541777168E10,13.5
전라북도,김제시,7.17065137E8,2.3,3.3856124454E10,4.7
전라북도,남원시,7.17065137E8,2.3,3.0233278491E10,4.2
전라북도,무주군,7.17065137E8,2.3,1.2835519754E10,1.8
전라북도,부안군,7.17065137E8,2.3,2.2395068537E10,3.1
전라북도,순창군,7.17065137E8,2.3,7.172222081E9,1.0
전라북도,완주군,7.17065137E8,2.3,4.1305500497E10,5.8
전라북도,익산시,7.17065137E8,2.3,6.6324451365E10,9.2
전라북도,임실군,7.17065137E8,2.3,1.2519895227E10,1.7
전라북도,장수군,7.17065137E8,2.3,5.357954546E9,0.7
전라북도,전주시 덕진구,7.17065137E8,2.3,1.16188569231E11,16.2
전라북도,전주시 완산구,7.17065137E8,2.3,2.12753191802E11,29.7
전라북도,정읍시,7.17065137E8,2.3,2.8592054859E10,4.0
전라북도,진안군,7.17065137E8,2.3,7.878512966E9,1.1
제주특별자치도,서귀포시,9.66555954E8,3.1,3.2551375849E11,33.7
제주특별자치도,제주시,9.66555954E8,3.1,6.41042195332E11,66.3
충청남도,계룡시,9.69084625E8,3.1,1.4215755419E10,1.5
충청남도,공주시,9.69084625E8,3.1,5.8229052151E10,6.0
충청남도,금산군,9.69084625E8,3.1,1.5257584171E10,1.6
충청남도,논산시,9.69084625E8,3.1,3.4905234193E10,3.6
충청남도,당진시,9.69084625E8,3.1,7.5541727217E10,7.8
충청남도,보령시,9.69084625E8,3.1,5.2989316333E10,5.5
충청남도,부여군,9.69084625E8,3.1,4.3039507137E10,4.4
충청남도,서산시,9.69084625E8,3.1,6.5623458202E10,6.8
충청남도,서천군,9.69084625E8,3.1,1.3917706143E10,1.4
충청남도,아산시,9.69084625E8,3.1,1.27330902065E11,13.1
충청남도,예산군,9.69084625E8,3.1,2.8424003967E10,2.9
충청남도,천안시 동남구,9.69084625E8,3.1,1.53680229263E11,15.9
충청남도,천안시 서북구,9.69084625E8,3.1,2.00906876701E11,20.7
충청남도,청양군,9.69084625E8,3.1,4.483849309E9,0.5
충청남도,태안군,9.69084625E8,3.1,4.8337392123E10,5.0
충청남도,홍성군,9.69084625E8,3.1,3.2202031069E10,3.3
충청북도,괴산군,8.73886344E8,2.8,1.1139398896E10,1.3
충청북도,단양군,8.73886344E8,2.8,2.1879841385E10,2.5
충청북도,보은군,8.73886344E8,2.8,1.4788992935E10,1.7
충청북도,영동군,8.73886344E8,2.8,7.94374094E9,0.9
충청북도,옥천군,8.73886344E8,2.8,1.4009837509E10,1.6
충청북도,음성군,8.73886344E8,2.8,6.2681261055E10,7.2
충청북도,제천시,8.73886344E8,2.8,5.3305922111E10,6.1
충청북도,증평군,8.73886344E8,2.8,1.6402324032E10,1.9
충청북도,진천군,8.73886344E8,2.8,5.1362999709E10,5.9
충청북도,청주시 상당구,8.73886344E8,2.8,1.0034972753E11,11.5
충청북도,청주시 서원구,8.73886344E8,2.8,1.02011734185E11,11.7
충청북도,청주시 청원구,8.73886344E8,2.8,1.03935963825E11,11.9
충청북도,청주시 흥덕구,8.73886344E8,2.8,1.88182273968E11,21.5
충청북도,충주시,8.73886344E8,2.8,1.25892325542E11,14.4
