대분류,중분류,대분류 지출액,대분류 지출액 비율,중분류 지출액,중분류 지출액 비율
쇼핑업,관광기념품,3.14163283E8,22.9,1109264.0,0.4
쇼핑업,대형쇼핑몰,3.14163283E8,22.9,2.6604692E8,84.7
쇼핑업,레저용품쇼핑,3.14163283E8,22.9,4.6987452E7,15.0
쇼핑업,면세점,3.14163283E8,22.9,19648.0,0.0
숙박업,기타숙박,2.3598654E7,1.7,1.7830024E7,75.6
숙박업,캠핑장/펜션,2.3598654E7,1.7,1910.0,0.0
숙박업,콘도,2.3598654E7,1.7,10695.0,0.0
숙박업,호텔,2.3598654E7,1.7,5756025.0,24.4
식음료업,식음료,5.15561827E8,37.6,5.15561827E8,100.0
여가서비스업,골프장,3.0940726E7,2.3,9658604.0,31.2
여가서비스업,관광유원시설,3.0940726E7,2.3,1468271.0,4.7
여가서비스업,기타레저,3.0940726E7,2.3,1.1703661E7,37.8
여가서비스업,문화서비스,3.0940726E7,2.3,8110189.0,26.2
여행업,여행업,361806.0,0.0,361806.0,100.0
운송업,렌터카,4.87445171E8,35.5,222394.0,0.0
운송업,육상운송,4.87445171E8,35.5,4.87222777E8,100.0
