기초지자체 명,기초지자체 지출액,기초지자체 지출액 비율
강진군,9689502.0,1.2
고흥군,1.11891E7,1.4
곡성군,1.2795962E7,1.6
광양시,7.0172996E7,8.5
구례군,8385771.0,1.0
나주시,4.640147E7,5.6
담양군,4.0125902E7,4.9
목포시,1.15433334E8,14.0
무안군,6.3395004E7,7.7
보성군,1.3578796E7,1.6
순천시,1.32002133E8,16.0
신안군,5388071.0,0.7
여수시,1.53807027E8,18.7
영광군,1.7110538E7,2.1
영암군,1.8396912E7,2.2
완도군,1.1728465E7,1.4
장성군,1.6734533E7,2.0
장흥군,1.1041751E7,1.3
진도군,4805587.0,0.6
함평군,1.0442135E7,1.3
해남군,2.00547E7,2.4
화순군,3.1468882E7,3.8
