기초지자체 명,기초지자체 지출액,기초지자체 지출액 비율
대덕구,4.4737164E7,4.6
동구,3.54950813E8,36.9
서구,2.39261395E8,24.8
유성구,2.05572159E8,21.3
중구,1.18667012E8,12.3
