기초지자체 명,기초지자체 지출액,기초지자체 지출액 비율
남구,2.7287667E7,3.3
달서구,1.04278965E8,12.7
달성군,3.7835658E7,4.6
동구,2.78487229E8,33.9
북구,7.8646767E7,9.6
서구,4.0445992E7,4.9
수성구,9.4411426E7,11.5
중구,1.6069395E8,19.5
