기초지자체 명,기초지자체 지출액,기초지자체 지출액 비율
강서구,1.31424829E8,4.6
금정구,1.41605582E8,5.0
기장군,3.02735028E8,10.6
남구,1.0643211E8,3.7
동구,8.3471222E7,2.9
동래구,1.78473023E8,6.3
부산진구,4.06971523E8,14.3
북구,3.05451323E8,10.7
사상구,1.19878941E8,4.2
사하구,8.7504221E7,3.1
서구,4.4543762E7,1.6
수영구,1.38663029E8,4.9
연제구,1.42198897E8,5.0
영도구,3.1714991E7,1.1
중구,1.79512966E8,6.3
해운대구,4.43130358E8,15.6
