기초지자체 명,기초지자체 지출액,기초지자체 지출액 비율
괴산군,1.116976E7,1.2
단양군,2.2712237E7,2.4
보은군,1.4464448E7,1.5
영동군,9299778.0,1.0
옥천군,1.5416871E7,1.6
음성군,6.3506405E7,6.7
제천시,5.9415114E7,6.3
증평군,1.6683338E7,1.8
진천군,4.7665546E7,5.0
청주시 상당구,1.1531572E8,12.2
청주시 서원구,1.19429643E8,12.6
청주시 청원구,1.20059621E8,12.7
청주시 흥덕구,2.10272151E8,22.2
충주시,1.21226193E8,12.8
