기초지자체 명,기초지자체 지출액,기초지자체 지출액 비율
대덕구,4.0505643E7,3.3
동구,4.9701454E8,39.9
서구,2.48599864E8,20.0
유성구,3.56567719E8,28.6
중구,1.02564076E8,8.2
