기초지자체 명,기초지자체 지출액,기초지자체 지출액 비율
고창군,2.3111016E7,3.2
군산시,9.6541777E7,13.5
김제시,3.3856124E7,4.7
남원시,3.0233278E7,4.2
무주군,1.283552E7,1.8
부안군,2.2395069E7,3.1
순창군,7172222.0,1.0
완주군,4.13055E7,5.8
익산시,6.6324451E7,9.2
임실군,1.2519895E7,1.7
장수군,5357955.0,0.7
전주시 덕진구,1.16188569E8,16.2
전주시 완산구,2.12753192E8,29.7
정읍시,2.8592055E7,4.0
진안군,7878513.0,1.1
