기초지자체 명,기초지자체 지출액,기초지자체 지출액 비율
고창군,2.2226627E7,3.1
군산시,1.00112289E8,13.9
김제시,2.8350655E7,3.9
남원시,3.0109079E7,4.2
무주군,1.5143856E7,2.1
부안군,2.2118281E7,3.1
순창군,6945186.0,1.0
완주군,4.1707703E7,5.8
익산시,7.1183804E7,9.9
임실군,1.1994398E7,1.7
장수군,5020874.0,0.7
전주시 덕진구,1.15391803E8,16.0
전주시 완산구,2.14615074E8,29.7
정읍시,2.9337416E7,4.1
진안군,7418941.0,1.0
