대분류,중분류,대분류 지출액,대분류 지출액 비율,중분류 지출액,중분류 지출액 비율
쇼핑업,관광기념품,4.00216294E8,44.6,841284.0,0.2
쇼핑업,대형쇼핑몰,4.00216294E8,44.6,3.15574466E8,78.9
쇼핑업,레저용품쇼핑,4.00216294E8,44.6,8.3800545E7,20.9
숙박업,기타숙박,1.8255931E7,2.0,1.684722E7,92.3
숙박업,캠핑장/펜션,1.8255931E7,2.0,735.0,0.0
숙박업,호텔,1.8255931E7,2.0,1407977.0,7.7
식음료업,식음료,4.38902887E8,48.9,4.38902887E8,100.0
여가서비스업,골프장,3.8377098E7,4.3,2.3108401E7,60.2
여가서비스업,관광유원시설,3.8377098E7,4.3,2964159.0,7.7
여가서비스업,기타레저,3.8377098E7,4.3,6035903.0,15.7
여가서비스업,문화서비스,3.8377098E7,4.3,6268635.0,16.3
여행업,여행업,182367.0,0.0,182367.0,100.0
운송업,렌터카,1087210.0,0.1,453076.0,41.7
운송업,육상운송,1087210.0,0.1,118632.0,10.9
운송업,항공운송,1087210.0,0.1,515501.0,47.4
