기초지자체 명,기초지자체 지출액,기초지자체 지출액 비율
광산구,1.94374044E8,21.6
남구,6.5340334E7,7.3
동구,1.47428199E8,16.4
북구,1.40818679E8,15.7
서구,3.50587066E8,39.0
