기초지자체 명,기초지자체 지출액,기초지자체 지출액 비율
계룡시,1.4284276E7,1.5
공주시,5.8454764E7,6.0
금산군,1.5497768E7,1.6
논산시,3.4515091E7,3.5
당진시,7.5742041E7,7.8
보령시,5.3003457E7,5.4
부여군,4.0782618E7,4.2
서산시,6.6225656E7,6.8
서천군,1.4785542E7,1.5
아산시,1.30348586E8,13.4
예산군,2.8584677E7,2.9
천안시 동남구,1.57484808E8,16.1
천안시 서북구,2.0265135E8,20.8
청양군,4522027.0,0.5
태안군,4.6263551E7,4.7
홍성군,3.25088E7,3.3
