광역지자체 명,기초지자체 명,광역지자체 지출액,광역지자체 지출액 비율,기초지자체 지출액,기초지자체 지출액 비율
경기도,수원시 장안구,8.992281127E9,21.9,1.22240926966E11,1.4
경기도,수원시 팔달구,8.992281127E9,21.9,5.01872707304E11,5.6
경기도,시흥시,8.992281127E9,21.9,2.91359798835E11,3.2
경기도,안산시 단원구,8.992281127E9,21.9,3.20188104781E11,3.6
경기도,안산시 상록구,8.992281127E9,21.9,1.57171199793E11,1.7
경기도,안성시,8.992281127E9,21.9,1.32009533107E11,1.5
경기도,안양시 동안구,8.992281127E9,21.9,3.29753351759E11,3.7
경기도,안양시 만안구,8.992281127E9,21.9,1.1845788153E11,1.3
경기도,양주시,8.992281127E9,21.9,9.4570082997E10,1.1
경기도,양평군,8.992281127E9,21.9,7.8266299596E10,0.9
경기도,여주시,8.992281127E9,21.9,2.54227916246E11,2.8
경기도,연천군,8.992281127E9,21.9,1.9366450654E10,0.2
경기도,오산시,8.992281127E9,21.9,1.25702604535E11,1.4
경기도,용인시 기흥구,8.992281127E9,21.9,3.02121300211E11,3.4
경기도,용인시 수지구,8.992281127E9,21.9,2.11737537146E11,2.4
경기도,용인시 처인구,8.992281127E9,21.9,2.24372487344E11,2.5
경기도,의왕시,8.992281127E9,21.9,8.0857219357E10,0.9
경기도,의정부시,8.992281127E9,21.9,2.2684664561E11,2.5
경기도,이천시,8.992281127E9,21.9,2.34657015106E11,2.6
경기도,파주시,8.992281127E9,21.9,3.03628655361E11,3.4
경기도,평택시,8.992281127E9,21.9,2.28859120167E11,2.5
경기도,포천시,8.992281127E9,21.9,1.30986560639E11,1.5
경기도,하남시,8.992281127E9,21.9,2.65311102638E11,3.0
경기도,화성시,8.992281127E9,21.9,3.78219656565E11,4.2
경상남도,거제시,1.569873884E9,3.8,9.8749887977E10,6.3
경상남도,거창군,1.569873884E9,3.8,1.3119301683E10,0.8
경상남도,고성군,1.569873884E9,3.8,2.0155477127E10,1.3
경상남도,김해시,1.569873884E9,3.8,2.23178266936E11,14.2
경상남도,남해군,1.569873884E9,3.8,2.6747562075E10,1.7
경상남도,밀양시,1.569873884E9,3.8,2.9869672374E10,1.9
경상남도,사천시,1.569873884E9,3.8,6.059607886E10,3.9
경상남도,산청군,1.569873884E9,3.8,1.1902501292E10,0.8
경상남도,양산시,1.569873884E9,3.8,1.66208120222E11,10.6
경상남도,의령군,1.569873884E9,3.8,6.473794427E9,0.4
경상남도,진주시,1.569873884E9,3.8,1.30489857773E11,8.3
경상남도,창녕군,1.569873884E9,3.8,2.5689072644E10,1.6
경상남도,창원시 마산합포구,1.569873884E9,3.8,1.2316117716E11,7.8
경상남도,창원시 마산회원구,1.569873884E9,3.8,9.0449590339E10,5.8
경상남도,창원시 성산구,1.569873884E9,3.8,2.13136052613E11,13.6
경상남도,창원시 의창구,1.569873884E9,3.8,1.13469410953E11,7.2
경상남도,창원시 진해구,1.569873884E9,3.8,7.9098027301E10,5.0
경상남도,통영시,1.569873884E9,3.8,7.6354061468E10,4.9
경상남도,하동군,1.569873884E9,3.8,1.2090881546E10,0.8
경상남도,함안군,1.569873884E9,3.8,2.2574001514E10,1.4
경상남도,함양군,1.569873884E9,3.8,1.1651237297E10,0.7
경상남도,합천군,1.569873884E9,3.8,1.4709850298E10,0.9
경상북도,경산시,1.244202292E9,3.0,1.421060011E11,11.4
경상북도,경주시,1.244202292E9,3.0,2.15318386366E11,17.3
경상북도,고령군,1.244202292E9,3.0,8.951786044E9,0.7
경상북도,구미시,1.244202292E9,3.0,1.51176922445E11,12.2
경상북도,군위군,1.244202292E9,3.0,1.663118688E10,1.3
경상북도,김천시,1.244202292E9,3.0,4.8499874469E10,3.9
경상북도,문경시,1.244202292E9,3.0,3.3786241245E10,2.7
경상북도,봉화군,1.244202292E9,3.0,4.658847356E9,0.4
경상북도,상주시,1.244202292E9,3.0,2.8846163375E10,2.3
경상북도,성주군,1.244202292E9,3.0,1.0186148785E10,0.8
경상북도,안동시,1.244202292E9,3.0,7.1283093074E10,5.7
경상북도,영덕군,1.244202292E9,3.0,2.6932175479E10,2.2
경상북도,영양군,1.244202292E9,3.0,1.284350457E9,0.1
경상북도,영주시,1.244202292E9,3.0,3.5288971797E10,2.8
경상북도,영천시,1.244202292E9,3.0,3.6155406959E10,2.9
경상북도,예천군,1.244202292E9,3.0,1.380198025E10,1.1
경상북도,울릉군,1.244202292E9,3.0,6.258505096E9,0.5
경상북도,울진군,1.244202292E9,3.0,2.3440637988E10,1.9
경상북도,의성군,1.244202292E9,3.0,1.3973295425E10,1.1
경상북도,청도군,1.244202292E9,3.0,2.8063504219E10,2.3
경상북도,청송군,1.244202292E9,3.0,9.566720484E9,0.8
경상북도,칠곡군,1.244202292E9,3.0,6.2299966782E10,5.0
경상북도,포항시 남구,1.244202292E9,3.0,1.1462868605E11,9.2
경상북도,포항시 북구,1.244202292E9,3.0,1.41063440307E11,11.3
광주광역시,광산구,9.9481392E8,2.4,2.18865785945E11,22.0
광주광역시,남구,9.9481392E8,2.4,7.0538599134E10,7.1
광주광역시,동구,9.9481392E8,2.4,1.72920134115E11,17.4
광주광역시,북구,9.9481392E8,2.4,1.60544536091E11,16.1
광주광역시,서구,9.9481392E8,2.4,3.71944864855E11,37.4
대구광역시,남구,1.799284141E9,4.4,7.4322573302E10,4.1
대구광역시,달서구,1.799284141E9,4.4,2.83708863935E11,15.8
대구광역시,달성군,1.799284141E9,4.4,7.8887206973E10,4.4
대구광역시,동구,1.799284141E9,4.4,3.9284180772E11,21.8
대구광역시,북구,1.799284141E9,4.4,2.16550751154E11,12.0
대구광역시,서구,1.799284141E9,4.4,9.9769499829E10,5.5
대구광역시,수성구,1.799284141E9,4.4,2.37468302146E11,13.2
대구광역시,중구,1.799284141E9,4.4,4.15735135517E11,23.1
대전광역시,대덕구,1.360814367E9,3.3,5.478750736E10,4.0
대전광역시,동구,1.360814367E9,3.3,6.01312776096E11,44.2
대전광역시,서구,1.360814367E9,3.3,3.08206119078E11,22.6
대전광역시,유성구,1.360814367E9,3.3,2.27213506067E11,16.7
대전광역시,중구,1.360814367E9,3.3,1.69294458502E11,12.4
부산광역시,강서구,3.305717647E9,8.0,1.66291211991E11,5.0
부산광역시,금정구,3.305717647E9,8.0,1.76473327479E11,5.3
부산광역시,기장군,3.305717647E9,8.0,3.19115482492E11,9.7
부산광역시,남구,3.305717647E9,8.0,1.2448771408E11,3.8
부산광역시,동구,3.305717647E9,8.0,9.9303548855E10,3.0
부산광역시,동래구,3.305717647E9,8.0,2.0848723625E11,6.3
부산광역시,부산진구,3.305717647E9,8.0,4.85679909653E11,14.7
부산광역시,북구,3.305717647E9,8.0,3.69571029989E11,11.2
부산광역시,사상구,3.305717647E9,8.0,1.42956999217E11,4.3
부산광역시,사하구,3.305717647E9,8.0,1.0439457402E11,3.2
부산광역시,서구,3.305717647E9,8.0,5.169455162E10,1.6
부산광역시,수영구,3.305717647E9,8.0,1.50226728541E11,4.5
부산광역시,연제구,3.305717647E9,8.0,1.63901984999E11,5.0
부산광역시,영도구,3.305717647E9,8.0,3.4161844984E10,1.0
부산광역시,중구,3.305717647E9,8.0,2.2002707698E11,6.7
부산광역시,해운대구,3.305717647E9,8.0,4.88944426026E11,14.8
서울특별시,강남구,1.2802124906E10,31.2,1.761002302072E12,13.8
서울특별시,강동구,1.2802124906E10,31.2,2.44595985351E11,1.9
서울특별시,강북구,1.2802124906E10,31.2,1.72932709823E11,1.4
서울특별시,강서구,1.2802124906E10,31.2,8.71064816024E11,6.8
서울특별시,관악구,1.2802124906E10,31.2,3.05031835037E11,2.4
서울특별시,광진구,1.2802124906E10,31.2,3.4897104043E11,2.7
서울특별시,구로구,1.2802124906E10,31.2,4.67763177127E11,3.7
서울특별시,금천구,1.2802124906E10,31.2,3.62345717121E11,2.8
서울특별시,노원구,1.2802124906E10,31.2,2.89020660738E11,2.3
서울특별시,도봉구,1.2802124906E10,31.2,1.25553862408E11,1.0
서울특별시,동대문구,1.2802124906E10,31.2,2.47585548896E11,1.9
서울특별시,동작구,1.2802124906E10,31.2,2.31310045697E11,1.8
서울특별시,마포구,1.2802124906E10,31.2,6.53987102056E11,5.1
서울특별시,서대문구,1.2802124906E10,31.2,3.01945165931E11,2.4
서울특별시,서초구,1.2802124906E10,31.2,1.204637638122E12,9.4
서울특별시,성동구,1.2802124906E10,31.2,3.08478674231E11,2.4
서울특별시,성북구,1.2802124906E10,31.2,1.93657535064E11,1.5
서울특별시,송파구,1.2802124906E10,31.2,8.00449072177E11,6.3
서울특별시,양천구,1.2802124906E10,31.2,2.11708698781E11,1.7
서울특별시,영등포구,1.2802124906E10,31.2,6.46220117619E11,5.0
서울특별시,용산구,1.2802124906E10,31.2,5.34075024081E11,4.2
서울특별시,은평구,1.2802124906E10,31.2,2.05146446209E11,1.6
서울특별시,종로구,1.2802124906E10,31.2,7.0105207608E11,5.5
서울특별시,중구,1.2802124906E10,31.2,1.460694154934E12,11.4
서울특별시,중랑구,1.2802124906E10,31.2,1.52895500259E11,1.2
세종특별자치시,세종특별자치시,9.470438E7,0.2,9.4704379534E10,100.0
울산광역시,남구,5.98864557E8,1.5,2.77778697727E11,46.4
울산광역시,동구,5.98864557E8,1.5,5.1726771549E10,8.6
울산광역시,북구,5.98864557E8,1.5,9.2521159407E10,15.4
울산광역시,울주군,5.98864557E8,1.5,9.618641443E10,16.1
울산광역시,중구,5.98864557E8,1.5,8.0651514043E10,13.5
인천광역시,강화군,2.252153346E9,5.5,5.2987918382E10,2.4
인천광역시,계양구,2.252153346E9,5.5,1.35727044526E11,6.0
인천광역시,남동구,2.252153346E9,5.5,3.19430592133E11,14.2
인천광역시,동구,2.252153346E9,5.5,5.9515395803E10,2.6
인천광역시,미추홀구,2.252153346E9,5.5,2.59816160944E11,11.5
인천광역시,부평구,2.252153346E9,5.5,2.59841328833E11,11.5
인천광역시,서구,2.252153346E9,5.5,2.03268553754E11,9.0
인천광역시,연수구,2.252153346E9,5.5,2.97300443106E11,13.2
인천광역시,옹진군,2.252153346E9,5.5,1.3045902544E10,0.6
인천광역시,중구,2.252153346E9,5.5,6.51220006364E11,28.9
전라남도,강진군,8.48325702E8,2.1,1.0348287562E10,1.2
전라남도,고흥군,8.48325702E8,2.1,1.1357869562E10,1.3
전라남도,곡성군,8.48325702E8,2.1,1.3293930821E10,1.6
전라남도,광양시,8.48325702E8,2.1,7.132008619E10,8.4
전라남도,구례군,8.48325702E8,2.1,8.839995642E9,1.0
전라남도,나주시,8.48325702E8,2.1,4.779765613E10,5.6
전라남도,담양군,8.48325702E8,2.1,4.1154356687E10,4.9
전라남도,목포시,8.48325702E8,2.1,1.17086710218E11,13.8
전라남도,무안군,8.48325702E8,2.1,6.665638413E10,7.9
전라남도,보성군,8.48325702E8,2.1,1.4209226198E10,1.7
전라남도,순천시,8.48325702E8,2.1,1.31765764098E11,15.5
전라남도,신안군,8.48325702E8,2.1,6.346608923E9,0.7
전라남도,여수시,8.48325702E8,2.1,1.61176726547E11,19.0
전라남도,영광군,8.48325702E8,2.1,1.73551342E10,2.0
전라남도,영암군,8.48325702E8,2.1,1.916900541E10,2.3
전라남도,완도군,8.48325702E8,2.1,1.1863761513E10,1.4
전라남도,장성군,8.48325702E8,2.1,1.7895657467E10,2.1
전라남도,장흥군,8.48325702E8,2.1,1.135264654E10,1.3
전라남도,진도군,8.48325702E8,2.1,5.410671015E9,0.6
전라남도,함평군,8.48325702E8,2.1,1.1333859404E10,1.3
전라남도,해남군,8.48325702E8,2.1,2.0160340969E10,2.4
전라남도,화순군,8.48325702E8,2.1,3.2431023072E10,3.8
전라북도,고창군,8.82163465E8,2.1,2.1678295444E10,2.5
전라북도,군산시,8.82163465E8,2.1,1.47144533056E11,16.7
전라북도,김제시,8.82163465E8,2.1,2.4211364497E10,2.7
전라북도,남원시,8.82163465E8,2.1,3.4588281741E10,3.9
전라북도,무주군,8.82163465E8,2.1,1.7278362923E10,2.0
전라북도,부안군,8.82163465E8,2.1,2.5634566512E10,2.9
전라북도,순창군,8.82163465E8,2.1,6.922108622E9,0.8
전라북도,완주군,8.82163465E8,2.1,4.3865031914E10,5.0
전라북도,익산시,8.82163465E8,2.1,8.6908444809E10,9.9
전라북도,임실군,8.82163465E8,2.1,1.1784310861E10,1.3
전라북도,장수군,8.82163465E8,2.1,4.537777555E9,0.5
전라북도,전주시 덕진구,8.82163465E8,2.1,1.38496544982E11,15.7
전라북도,전주시 완산구,8.82163465E8,2.1,2.79606112252E11,31.7
전라북도,정읍시,8.82163465E8,2.1,3.1683172221E10,3.6
전라북도,진안군,8.82163465E8,2.1,7.824557184E9,0.9
제주특별자치도,서귀포시,9.29930893E8,2.3,2.87675844955E11,30.9
제주특별자치도,제주시,9.29930893E8,2.3,6.42255047764E11,69.1
충청남도,계룡시,1.167146537E9,2.8,1.5576886315E10,1.3
충청남도,공주시,1.167146537E9,2.8,7.0316929502E10,6.0
충청남도,금산군,1.167146537E9,2.8,1.7004535091E10,1.5
충청남도,논산시,1.167146537E9,2.8,3.818474348E10,3.3
충청남도,당진시,1.167146537E9,2.8,8.4158923038E10,7.2
충청남도,보령시,1.167146537E9,2.8,5.9341036252E10,5.1
충청남도,부여군,1.167146537E9,2.8,4.7531086044E10,4.1
충청남도,서산시,1.167146537E9,2.8,7.4939316091E10,6.4
충청남도,서천군,1.167146537E9,2.8,1.512505673E10,1.3
충청남도,아산시,1.167146537E9,2.8,1.58585185978E11,13.6
충청남도,예산군,1.167146537E9,2.8,3.3378390095E10,2.9
충청남도,천안시 동남구,1.167146537E9,2.8,2.12964822971E11,18.2
충청남도,천안시 서북구,1.167146537E9,2.8,2.53188170478E11,21.7
충청남도,청양군,1.167146537E9,2.8,5.276489057E9,0.5
충청남도,태안군,1.167146537E9,2.8,4.3819999151E10,3.8
충청남도,홍성군,1.167146537E9,2.8,3.7754966502E10,3.2
충청북도,괴산군,1.010432147E9,2.5,1.1900789999E10,1.2
충청북도,단양군,1.010432147E9,2.5,2.5498838229E10,2.5
충청북도,보은군,1.010432147E9,2.5,1.3811473634E10,1.4
충청북도,영동군,1.010432147E9,2.5,9.75813779E9,1.0
충청북도,옥천군,1.010432147E9,2.5,1.6081756598E10,1.6
충청북도,음성군,1.010432147E9,2.5,6.4577731529E10,6.4
충청북도,제천시,1.010432147E9,2.5,6.4565482621E10,6.4
충청북도,증평군,1.010432147E9,2.5,1.4738948943E10,1.5
충청북도,진천군,1.010432147E9,2.5,4.6076795785E10,4.6
충청북도,청주시 상당구,1.010432147E9,2.5,1.3005884589E11,12.9
충청북도,청주시 서원구,1.010432147E9,2.5,1.31519458856E11,13.0
충청북도,청주시 청원구,1.010432147E9,2.5,1.3062944173E11,12.9
충청북도,청주시 흥덕구,1.010432147E9,2.5,2.30740007028E11,22.8
충청북도,충주시,1.010432147E9,2.5,1.2047443854E11,11.9
