기초지자체 명,기초지자체 지출액,기초지자체 지출액 비율
대덕구,5.4787507E7,4.0
동구,6.01312776E8,44.2
서구,3.08206119E8,22.6
유성구,2.27213506E8,16.7
중구,1.69294459E8,12.4
