대분류,중분류,대분류 지출액,대분류 지출액 비율,중분류 지출액,중분류 지출액 비율
쇼핑업,관광기념품,2.36924469E8,19.6,3224518.0,1.4
쇼핑업,대형쇼핑몰,2.36924469E8,19.6,1.19235989E8,50.3
쇼핑업,레저용품쇼핑,2.36924469E8,19.6,1.14463962E8,48.3
숙박업,기타숙박,6.7396691E7,5.6,3.539515E7,52.5
숙박업,캠핑장/펜션,6.7396691E7,5.6,1412977.0,2.1
숙박업,콘도,6.7396691E7,5.6,1.3062403E7,19.4
숙박업,호텔,6.7396691E7,5.6,1.7526161E7,26.0
식음료업,식음료,6.91405687E8,57.1,6.91405687E8,100.0
여가서비스업,골프장,2.13935103E8,17.7,1.87530967E8,87.7
여가서비스업,관광유원시설,2.13935103E8,17.7,3903922.0,1.8
여가서비스업,기타레저,2.13935103E8,17.7,1.2644998E7,5.9
여가서비스업,문화서비스,2.13935103E8,17.7,9855216.0,4.6
여행업,여행업,325542.0,0.0,325542.0,100.0
운송업,렌터카,1480536.0,0.1,787466.0,53.2
운송업,수상운송,1480536.0,0.1,665983.0,45.0
운송업,육상운송,1480536.0,0.1,27087.0,1.8
