기초지자체 명,기초지자체 지출액,기초지자체 지출액 비율
남구,7.626122E7,4.2
달서구,2.93951602E8,16.2
달성군,7.6462445E7,4.2
동구,3.70976769E8,20.5
북구,2.24153804E8,12.4
서구,1.02088576E8,5.6
수성구,2.42250271E8,13.4
중구,4.2554451E8,23.5
