기초지자체 명,기초지자체 지출액,기초지자체 지출액 비율
광산구,1.72449516E8,21.7
남구,5.8507989E7,7.4
동구,1.25102812E8,15.7
북구,1.21139412E8,15.2
서구,3.17528756E8,40.0
