기초지자체 명,기초지자체 지출액,기초지자체 지출액 비율
남구,6.0457016E7,4.0
달서구,2.28417409E8,15.2
달성군,7.2496837E7,4.8
동구,3.55351173E8,23.7
북구,1.72702465E8,11.5
서구,8.4284418E7,5.6
수성구,1.98771994E8,13.3
중구,3.26439911E8,21.8
