대분류,중분류,대분류 지출액,대분류 지출액 비율,중분류 지출액,중분류 지출액 비율
쇼핑업,관광기념품,1.7781605E7,19.2,51789.0,0.3
쇼핑업,대형쇼핑몰,1.7781605E7,19.2,1.2739293E7,71.6
쇼핑업,레저용품쇼핑,1.7781605E7,19.2,4990523.0,28.1
숙박업,기타숙박,1316048.0,1.4,1312408.0,99.7
숙박업,캠핑장/펜션,1316048.0,1.4,3640.0,0.3
식음료업,식음료,6.3826737E7,68.7,6.3826737E7,100.0
여가서비스업,골프장,9886616.0,10.6,7364996.0,74.5
여가서비스업,관광유원시설,9886616.0,10.6,80216.0,0.8
여가서비스업,기타레저,9886616.0,10.6,1420619.0,14.4
여가서비스업,문화서비스,9886616.0,10.6,1020786.0,10.3
여행업,여행업,23852.0,0.0,23852.0,100.0
운송업,렌터카,17428.0,0.0,4064.0,23.3
운송업,육상운송,17428.0,0.0,13364.0,76.7
