기초지자체 명,기초지자체 지출액,기초지자체 지출액 비율
강릉시,2.01201119E8,16.5
고성군,3.8341614E7,3.1
동해시,4.4992472E7,3.7
삼척시,5.4497984E7,4.5
속초시,1.57375393E8,12.9
양구군,8130963.0,0.7
양양군,4.3082191E7,3.5
영월군,1.3328166E7,1.1
원주시,1.64570978E8,13.5
인제군,2.4485204E7,2.0
정선군,3.9760063E7,3.3
철원군,1.7915323E7,1.5
춘천시,1.75382381E8,14.4
태백시,2.253665E7,1.9
평창군,7.5601184E7,6.2
홍천군,8.9674983E7,7.4
화천군,1.1651591E7,1.0
횡성군,3.4666146E7,2.8
