대분류,중분류,대분류 지출액,대분류 지출액 비율,중분류 지출액,중분류 지출액 비율
쇼핑업,관광기념품,8728723.0,18.1,22359.0,0.3
쇼핑업,대형쇼핑몰,8728723.0,18.1,5776313.0,66.2
쇼핑업,레저용품쇼핑,8728723.0,18.1,2930051.0,33.6
숙박업,기타숙박,982420.0,2.0,980685.0,99.8
숙박업,캠핑장/펜션,982420.0,2.0,1735.0,0.2
식음료업,식음료,3.1944362E7,66.4,3.1944362E7,100.0
여가서비스업,골프장,6471039.0,13.4,5320064.0,82.2
여가서비스업,관광유원시설,6471039.0,13.4,41650.0,0.6
여가서비스업,기타레저,6471039.0,13.4,524138.0,8.1
여가서비스업,문화서비스,6471039.0,13.4,585187.0,9.0
여행업,여행업,400.0,0.0,400.0,100.0
운송업,렌터카,11630.0,0.0,7360.0,63.3
운송업,육상운송,11630.0,0.0,4270.0,36.7
