대분류,중분류,대분류 지출액,대분류 지출액 비율,중분류 지출액,중분류 지출액 비율
쇼핑업,관광기념품,2.89982781E8,21.6,1043510.0,0.4
쇼핑업,대형쇼핑몰,2.89982781E8,21.6,2.49179959E8,85.9
쇼핑업,레저용품쇼핑,2.89982781E8,21.6,3.9759312E7,13.7
쇼핑업,면세점,2.89982781E8,21.6,0.0,0.0
숙박업,기타숙박,2.2117029E7,1.6,1.6397695E7,74.1
숙박업,캠핑장/펜션,2.2117029E7,1.6,2583.0,0.0
숙박업,콘도,2.2117029E7,1.6,14012.0,0.1
숙박업,호텔,2.2117029E7,1.6,5702738.0,25.8
식음료업,식음료,5.09709743E8,38.0,5.09709743E8,100.0
여가서비스업,골프장,3.3555669E7,2.5,1.1132761E7,33.2
여가서비스업,관광유원시설,3.3555669E7,2.5,1396348.0,4.2
여가서비스업,기타레저,3.3555669E7,2.5,1.2717905E7,37.9
여가서비스업,문화서비스,3.3555669E7,2.5,8308655.0,24.8
여행업,여행업,306135.0,0.0,306135.0,100.0
운송업,렌터카,4.87295163E8,36.3,348676.0,0.1
운송업,육상운송,4.87295163E8,36.3,4.86946486E8,99.9
