기초지자체 명,기초지자체 지출액,기초지자체 지출액 비율
대덕구,5.3858295E7,4.0
동구,5.95520372E8,44.3
서구,3.05017886E8,22.7
유성구,2.2429607E8,16.7
중구,1.64273896E8,12.2
