대분류,중분류,대분류 지출액,대분류 지출액 비율,중분류 지출액,중분류 지출액 비율
쇼핑업,관광기념품,2.89467036E8,31.1,1.8861525E7,6.5
쇼핑업,대형쇼핑몰,2.89467036E8,31.1,3.3313267E7,11.5
쇼핑업,레저용품쇼핑,2.89467036E8,31.1,5.6288817E7,19.4
쇼핑업,면세점,2.89467036E8,31.1,1.81003428E8,62.5
숙박업,기타숙박,1.07360779E8,11.5,4.246895E7,39.6
숙박업,캠핑장/펜션,1.07360779E8,11.5,407762.0,0.4
숙박업,콘도,1.07360779E8,11.5,2.5471445E7,23.7
숙박업,호텔,1.07360779E8,11.5,3.9012622E7,36.3
식음료업,식음료,3.7700146E8,40.5,3.7700146E8,100.0
여가서비스업,골프장,7.8541366E7,8.4,4.9222625E7,62.7
여가서비스업,관광유원시설,7.8541366E7,8.4,9343756.0,11.9
여가서비스업,기타레저,7.8541366E7,8.4,6533693.0,8.3
여가서비스업,문화서비스,7.8541366E7,8.4,1.3441292E7,17.1
여행업,여행업,3381726.0,0.4,3381726.0,100.0
운송업,렌터카,7.5839087E7,8.1,2.1604856E7,28.5
운송업,수상운송,7.5839087E7,8.1,2685840.0,3.5
운송업,육상운송,7.5839087E7,8.1,253381.0,0.3
운송업,항공운송,7.5839087E7,8.1,5.1295009E7,67.6
