대분류,중분류,대분류 지출액,대분류 지출액 비율,중분류 지출액,중분류 지출액 비율
쇼핑업,관광기념품,1.3359004717E10,32.5,6.7686627E7,0.5
쇼핑업,대형쇼핑몰,1.3359004717E10,32.5,1.0058041902E10,75.3
쇼핑업,레저용품쇼핑,1.3359004717E10,32.5,2.520958865E9,18.9
쇼핑업,면세점,1.3359004717E10,32.5,7.12317323E8,5.3
숙박업,기타숙박,1.555533282E9,3.8,8.54327421E8,54.9
숙박업,캠핑장/펜션,1.555533282E9,3.8,4382556.0,0.3
숙박업,콘도,1.555533282E9,3.8,2.0503536E8,13.2
숙박업,호텔,1.555533282E9,3.8,4.91787945E8,31.6
식음료업,식음료,2.1593337884E10,52.6,2.1593337884E10,100.0
여가서비스업,골프장,2.581675925E9,6.3,1.299557625E9,50.3
여가서비스업,관광유원시설,2.581675925E9,6.3,1.01185222E8,3.9
여가서비스업,기타레저,2.581675925E9,6.3,6.25030824E8,24.2
여가서비스업,문화서비스,2.581675925E9,6.3,5.35003349E8,20.7
여가서비스업,스키장,2.581675925E9,6.3,2.0898397E7,0.8
여가서비스업,카지노,2.581675925E9,6.3,507.0,0.0
여행업,여행업,2.1844519E8,0.5,2.1844519E8,100.0
운송업,렌터카,1.768036231E9,4.3,5.6694515E7,3.2
운송업,수상운송,1.768036231E9,4.3,6.3180185E7,3.6
운송업,육상운송,1.768036231E9,4.3,9.55744628E8,54.1
운송업,항공운송,1.768036231E9,4.3,6.92416903E8,39.2
