광역지자체 명,기초지자체 명,광역지자체 지출액,광역지자체 지출액 비율,기초지자체 지출액,기초지자체 지출액 비율
경상남도,진주시,1.584694921E9,3.9,1.33160074414E11,8.4
경상남도,창녕군,1.584694921E9,3.9,2.5226450605E10,1.6
경상남도,창원시 마산합포구,1.584694921E9,3.9,1.24812669268E11,7.9
경상남도,창원시 마산회원구,1.584694921E9,3.9,9.1805438253E10,5.8
경상남도,창원시 성산구,1.584694921E9,3.9,2.21783762981E11,14.0
경상남도,창원시 의창구,1.584694921E9,3.9,1.15484288074E11,7.3
경상남도,창원시 진해구,1.584694921E9,3.9,7.7524250584E10,4.9
경상남도,통영시,1.584694921E9,3.9,7.9552700497E10,5.0
경상남도,하동군,1.584694921E9,3.9,1.1845220037E10,0.7
경상남도,함안군,1.584694921E9,3.9,2.3245785929E10,1.5
경상남도,함양군,1.584694921E9,3.9,1.2278489222E10,0.8
경상남도,합천군,1.584694921E9,3.9,1.4481141944E10,0.9
경상북도,경산시,1.25097592E9,3.0,1.4423600805E11,11.5
경상북도,경주시,1.25097592E9,3.0,2.10055903682E11,16.8
경상북도,고령군,1.25097592E9,3.0,8.544595888E9,0.7
경상북도,구미시,1.25097592E9,3.0,1.59448494516E11,12.7
경상북도,군위군,1.25097592E9,3.0,1.6072806495E10,1.3
경상북도,김천시,1.25097592E9,3.0,4.9240937036E10,3.9
경상북도,문경시,1.25097592E9,3.0,3.3416265834E10,2.7
경상북도,봉화군,1.25097592E9,3.0,4.404163885E9,0.4
경상북도,상주시,1.25097592E9,3.0,2.8732730468E10,2.3
경상북도,성주군,1.25097592E9,3.0,1.0014191021E10,0.8
경상북도,안동시,1.25097592E9,3.0,7.168490379E10,5.7
경상북도,영덕군,1.25097592E9,3.0,2.6628817404E10,2.1
경상북도,영양군,1.25097592E9,3.0,1.291983953E9,0.1
경상북도,영주시,1.25097592E9,3.0,3.5785526732E10,2.9
경상북도,영천시,1.25097592E9,3.0,3.6390637746E10,2.9
경상북도,예천군,1.25097592E9,3.0,1.3233768496E10,1.1
경상북도,울릉군,1.25097592E9,3.0,5.54480326E9,0.4
경상북도,울진군,1.25097592E9,3.0,2.4297276287E10,1.9
경상북도,의성군,1.25097592E9,3.0,1.2769721556E10,1.0
경상북도,청도군,1.25097592E9,3.0,2.7301024397E10,2.2
경상북도,청송군,1.25097592E9,3.0,9.233947046E9,0.7
경상북도,칠곡군,1.25097592E9,3.0,6.3288914785E10,5.1
경상북도,포항시 남구,1.25097592E9,3.0,1.17237332111E11,9.4
경상북도,포항시 북구,1.25097592E9,3.0,1.42121165856E11,11.4
광주광역시,광산구,9.90044775E8,2.4,2.19183567533E11,22.1
광주광역시,남구,9.90044775E8,2.4,7.1761248824E10,7.2
광주광역시,동구,9.90044775E8,2.4,1.75536009346E11,17.7
광주광역시,북구,9.90044775E8,2.4,1.61740516438E11,16.3
광주광역시,서구,9.90044775E8,2.4,3.61823432414E11,36.5
대구광역시,남구,1.811689196E9,4.4,7.6261219563E10,4.2
대구광역시,달서구,1.811689196E9,4.4,2.93951601761E11,16.2
대구광역시,달성군,1.811689196E9,4.4,7.6462444916E10,4.2
대구광역시,동구,1.811689196E9,4.4,3.70976769025E11,20.5
대구광역시,북구,1.811689196E9,4.4,2.24153803966E11,12.4
대구광역시,서구,1.811689196E9,4.4,1.02088575651E11,5.6
대구광역시,수성구,1.811689196E9,4.4,2.42250271499E11,13.4
대구광역시,중구,1.811689196E9,4.4,4.25544509902E11,23.5
대전광역시,대덕구,1.372071467E9,3.3,5.5540168042E10,4.0
대전광역시,동구,1.372071467E9,3.3,5.98726567537E11,43.6
대전광역시,서구,1.372071467E9,3.3,3.13716368309E11,22.9
대전광역시,유성구,1.372071467E9,3.3,2.31514023037E11,16.9
대전광역시,중구,1.372071467E9,3.3,1.72574339855E11,12.6
부산광역시,강서구,3.34401763E9,8.1,1.69185010715E11,5.1
부산광역시,금정구,3.34401763E9,8.1,1.81348246394E11,5.4
부산광역시,기장군,3.34401763E9,8.1,3.12305767422E11,9.3
부산광역시,남구,3.34401763E9,8.1,1.25566153862E11,3.8
부산광역시,동구,3.34401763E9,8.1,9.936812583E10,3.0
부산광역시,동래구,3.34401763E9,8.1,2.13231121059E11,6.4
부산광역시,부산진구,3.34401763E9,8.1,4.88327070859E11,14.6
부산광역시,북구,3.34401763E9,8.1,3.93547050294E11,11.8
부산광역시,사상구,3.34401763E9,8.1,1.47045908157E11,4.4
부산광역시,사하구,3.34401763E9,8.1,1.07258093132E11,3.2
부산광역시,서구,3.34401763E9,8.1,5.1676301857E10,1.5
부산광역시,수영구,3.34401763E9,8.1,1.50423148719E11,4.5
부산광역시,연제구,3.34401763E9,8.1,1.68291186591E11,5.0
부산광역시,영도구,3.34401763E9,8.1,3.2953634995E10,1.0
부산광역시,중구,3.34401763E9,8.1,2.2240305342E11,6.7
부산광역시,해운대구,3.34401763E9,8.1,4.81087756917E11,14.4
서울특별시,강남구,1.2815890953E10,31.2,1.737273793064E12,13.6
서울특별시,강동구,1.2815890953E10,31.2,2.49449601619E11,1.9
서울특별시,강북구,1.2815890953E10,31.2,1.76272588263E11,1.4
서울특별시,강서구,1.2815890953E10,31.2,8.61276130651E11,6.7
서울특별시,관악구,1.2815890953E10,31.2,3.13930214987E11,2.4
서울특별시,광진구,1.2815890953E10,31.2,3.49071151758E11,2.7
서울특별시,구로구,1.2815890953E10,31.2,4.92685250739E11,3.8
서울특별시,금천구,1.2815890953E10,31.2,3.73525485093E11,2.9
서울특별시,노원구,1.2815890953E10,31.2,2.87949257315E11,2.2
서울특별시,도봉구,1.2815890953E10,31.2,1.28702074662E11,1.0
서울특별시,동대문구,1.2815890953E10,31.2,2.48466763567E11,1.9
서울특별시,동작구,1.2815890953E10,31.2,2.32687368675E11,1.8
서울특별시,마포구,1.2815890953E10,31.2,6.59327911179E11,5.1
서울특별시,서대문구,1.2815890953E10,31.2,3.07514811094E11,2.4
서울특별시,서초구,1.2815890953E10,31.2,1.18318955958E12,9.2
서울특별시,성동구,1.2815890953E10,31.2,3.12533388205E11,2.4
서울특별시,성북구,1.2815890953E10,31.2,1.98245830863E11,1.5
서울특별시,송파구,1.2815890953E10,31.2,7.94383717171E11,6.2
서울특별시,양천구,1.2815890953E10,31.2,2.1587861907E11,1.7
서울특별시,영등포구,1.2815890953E10,31.2,6.39748896313E11,5.0
서울특별시,용산구,1.2815890953E10,31.2,5.31646966347E11,4.1
서울특별시,은평구,1.2815890953E10,31.2,2.09808927555E11,1.6
서울특별시,종로구,1.2815890953E10,31.2,6.94978335365E11,5.4
서울특별시,중구,1.2815890953E10,31.2,1.46063866628E12,11.4
서울특별시,중랑구,1.2815890953E10,31.2,1.56705643188E11,1.2
세종특별자치시,세종특별자치시,9.2641757E7,0.2,9.2641757183E10,100.0
울산광역시,남구,6.15420466E8,1.5,2.8913039347E11,47.0
울산광역시,동구,6.15420466E8,1.5,5.3927559162E10,8.8
울산광역시,북구,6.15420466E8,1.5,9.0453050807E10,14.7
울산광역시,울주군,6.15420466E8,1.5,9.9159186562E10,16.1
울산광역시,중구,6.15420466E8,1.5,8.2750276459E10,13.4
인천광역시,강화군,2.277657721E9,5.5,4.7028591369E10,2.1
인천광역시,계양구,2.277657721E9,5.5,1.39797665835E11,6.1
인천광역시,남동구,2.277657721E9,5.5,3.33444929112E11,14.6
인천광역시,동구,2.277657721E9,5.5,6.1918883861E10,2.7
인천광역시,미추홀구,2.277657721E9,5.5,2.77185549505E11,12.2
인천광역시,부평구,2.277657721E9,5.5,2.68183247944E11,11.8
인천광역시,서구,2.277657721E9,5.5,2.04581515655E11,9.0
인천광역시,연수구,2.277657721E9,5.5,2.96407048998E11,13.0
인천광역시,옹진군,2.277657721E9,5.5,1.2764750555E10,0.6
인천광역시,중구,2.277657721E9,5.5,6.36345538315E11,27.9
전라남도,강진군,8.24148572E8,2.0,9.689502383E9,1.2
전라남도,고흥군,8.24148572E8,2.0,1.1189099622E10,1.4
전라남도,곡성군,8.24148572E8,2.0,1.2795962282E10,1.6
전라남도,광양시,8.24148572E8,2.0,7.0172996093E10,8.5
전라남도,구례군,8.24148572E8,2.0,8.385771133E9,1.0
전라남도,나주시,8.24148572E8,2.0,4.64014697E10,5.6
전라남도,담양군,8.24148572E8,2.0,4.0125902155E10,4.9
전라남도,목포시,8.24148572E8,2.0,1.15433334327E11,14.0
전라남도,무안군,8.24148572E8,2.0,6.339500359E10,7.7
전라남도,보성군,8.24148572E8,2.0,1.3578795914E10,1.6
전라남도,순천시,8.24148572E8,2.0,1.32002133197E11,16.0
전라남도,신안군,8.24148572E8,2.0,5.388071026E9,0.7
전라남도,여수시,8.24148572E8,2.0,1.5380702676E11,18.7
전라남도,영광군,8.24148572E8,2.0,1.7110538232E10,2.1
전라남도,영암군,8.24148572E8,2.0,1.8396912284E10,2.2
전라남도,완도군,8.24148572E8,2.0,1.1728464982E10,1.4
전라남도,장성군,8.24148572E8,2.0,1.6734533095E10,2.0
전라남도,장흥군,8.24148572E8,2.0,1.104175117E10,1.3
전라남도,진도군,8.24148572E8,2.0,4.805586534E9,0.6
전라남도,함평군,8.24148572E8,2.0,1.0442135319E10,1.3
전라남도,해남군,8.24148572E8,2.0,2.0054699849E10,2.4
전라남도,화순군,8.24148572E8,2.0,3.1468881864E10,3.8
전라북도,고창군,8.85970579E8,2.2,2.131955052E10,2.4
전라북도,군산시,8.85970579E8,2.2,1.47414921492E11,16.6
전라북도,김제시,8.85970579E8,2.2,2.374443254E10,2.7
전라북도,남원시,8.85970579E8,2.2,3.4341714306E10,3.9
전라북도,무주군,8.85970579E8,2.2,1.9400472761E10,2.2
전라북도,부안군,8.85970579E8,2.2,2.5611948868E10,2.9
전라북도,순창군,8.85970579E8,2.2,6.428913734E9,0.7
전라북도,완주군,8.85970579E8,2.2,4.2121142624E10,4.8
전라북도,익산시,8.85970579E8,2.2,8.789923096E10,9.9
전라북도,임실군,8.85970579E8,2.2,1.136255323E10,1.3
전라북도,장수군,8.85970579E8,2.2,4.457285217E9,0.5
전라북도,전주시 덕진구,8.85970579E8,2.2,1.39705372765E11,15.8
전라북도,전주시 완산구,8.85970579E8,2.2,2.8377261151E11,32.0
전라북도,정읍시,8.85970579E8,2.2,3.0835771231E10,3.5
전라북도,진안군,8.85970579E8,2.2,7.554657284E9,0.9
제주특별자치도,서귀포시,9.31591453E8,2.3,2.8433738086E11,30.5
제주특별자치도,제주시,9.31591453E8,2.3,6.47254071967E11,69.5
충청남도,계룡시,1.171551782E9,2.9,1.5038474136E10,1.3
충청남도,공주시,1.171551782E9,2.9,6.9131131321E10,5.9
충청남도,금산군,1.171551782E9,2.9,1.6712929597E10,1.4
충청남도,논산시,1.171551782E9,2.9,3.7403045294E10,3.2
충청남도,당진시,1.171551782E9,2.9,8.2904984298E10,7.1
충청남도,보령시,1.171551782E9,2.9,5.8287536077E10,5.0
충청남도,부여군,1.171551782E9,2.9,4.7298833703E10,4.0
충청남도,서산시,1.171551782E9,2.9,7.4178440196E10,6.3
충청남도,서천군,1.171551782E9,2.9,1.459407864E10,1.2
충청남도,아산시,1.171551782E9,2.9,1.64865003325E11,14.1
충청남도,예산군,1.171551782E9,2.9,3.1568516619E10,2.7
충청남도,천안시 동남구,1.171551782E9,2.9,2.1514898773E11,18.4
충청남도,천안시 서북구,1.171551782E9,2.9,2.60140770767E11,22.2
충청남도,청양군,1.171551782E9,2.9,5.204855126E9,0.4
충청남도,태안군,1.171551782E9,2.9,4.1467706182E10,3.5
충청남도,홍성군,1.171551782E9,2.9,3.760648916E10,3.2
충청북도,괴산군,1.012212897E9,2.5,1.1847657824E10,1.2
충청북도,단양군,1.012212897E9,2.5,2.4900701261E10,2.5
충청북도,보은군,1.012212897E9,2.5,1.2413047174E10,1.2
충청북도,영동군,1.012212897E9,2.5,9.641052009E9,1.0
충청북도,옥천군,1.012212897E9,2.5,1.5726777906E10,1.6
충청북도,음성군,1.012212897E9,2.5,6.1365023402E10,6.1
충청북도,제천시,1.012212897E9,2.5,6.5763618113E10,6.5
충청북도,증평군,1.012212897E9,2.5,1.4357280841E10,1.4
충청북도,진천군,1.012212897E9,2.5,4.5441720159E10,4.5
충청북도,청주시 상당구,1.012212897E9,2.5,1.31001330766E11,12.9
충청북도,청주시 서원구,1.012212897E9,2.5,1.33142825308E11,13.2
충청북도,청주시 청원구,1.012212897E9,2.5,1.2948709478E11,12.8
충청북도,청주시 흥덕구,1.012212897E9,2.5,2.38207842376E11,23.5
충청북도,충주시,1.012212897E9,2.5,1.18916925301E11,11.7
