기초지자체 명,기초지자체 지출액,기초지자체 지출액 비율
광산구,2.18865786E8,22.0
남구,7.0538599E7,7.1
동구,1.72920134E8,17.4
북구,1.60544536E8,16.1
서구,3.71944865E8,37.4
