기초지자체 명,기초지자체 지출액,기초지자체 지출액 비율
강화군,5.4207252E7,2.5
계양구,1.27211829E8,5.9
남동구,2.95874002E8,13.7
동구,5.5979142E7,2.6
미추홀구,2.47545082E8,11.4
부평구,2.47282656E8,11.4
서구,1.92554277E8,8.9
연수구,2.87245067E8,13.3
옹진군,1.2797199E7,0.6
중구,6.4326241E8,29.7
