대분류,중분류,대분류 지출액,대분류 지출액 비율,중분류 지출액,중분류 지출액 비율
쇼핑업,관광기념품,1.9373779E8,22.4,1511376.0,0.8
쇼핑업,대형쇼핑몰,1.9373779E8,22.4,1.13314331E8,58.5
쇼핑업,레저용품쇼핑,1.9373779E8,22.4,7.8146658E7,40.3
쇼핑업,면세점,1.9373779E8,22.4,765425.0,0.4
숙박업,기타숙박,5.6045527E7,6.5,4.2847112E7,76.5
숙박업,캠핑장/펜션,5.6045527E7,6.5,382834.0,0.7
숙박업,콘도,5.6045527E7,6.5,8376482.0,14.9
숙박업,호텔,5.6045527E7,6.5,4439099.0,7.9
식음료업,식음료,4.97081108E8,57.5,4.97081108E8,100.0
여가서비스업,골프장,1.1436278E8,13.2,7.7097464E7,67.4
여가서비스업,관광유원시설,1.1436278E8,13.2,1.1098955E7,9.7
여가서비스업,기타레저,1.1436278E8,13.2,1.220607E7,10.7
여가서비스업,문화서비스,1.1436278E8,13.2,1.3960291E7,12.2
여행업,여행업,712127.0,0.1,712127.0,100.0
운송업,렌터카,2303063.0,0.3,643313.0,27.9
운송업,수상운송,2303063.0,0.3,1123566.0,48.8
운송업,육상운송,2303063.0,0.3,443950.0,19.3
운송업,항공운송,2303063.0,0.3,92233.0,4.0
