기준년월,광역지자체,중분류,지출액,전년도 지출액
202008,경상남도,총소비,1.32879299E8,1.41808289E8
202008,경상남도,호텔,862943.0,864708.0
202008,경상남도,콘도,2054864.0,2491639.0
202008,경상남도,캠핑장/펜션,187263.0,76569.0
202008,경상남도,기타숙박,4311873.0,5064770.0
202008,경상남도,여행업,56968.0,41519.0
202008,경상남도,육상운송,7289.0,81573.0
202008,경상남도,수상운송,152573.0,140129.0
202008,경상남도,항공운송,0.0,1426.0
202008,경상남도,렌터카,61111.0,44083.0
202008,경상남도,면세점,744.0,1706.0
202008,경상남도,관광기념품,342054.0,284011.0
202008,경상남도,레저용품쇼핑,7782339.0,8219528.0
202008,경상남도,대형쇼핑몰,2.1883697E7,2.3407442E7
202008,경상남도,관광유원시설,335112.0,572251.0
202008,경상남도,골프장,1.2906145E7,1.0632363E7
202008,경상남도,기타레저,1340791.0,3927449.0
202008,경상남도,문화서비스,1039853.0,1815650.0
202008,경상남도,식음료,7.9553681E7,8.4141473E7
202009,경상남도,총소비,1.0690356E8,1.20700133E8
202009,경상남도,호텔,398495.0,441195.0
202009,경상남도,콘도,611493.0,973454.0
202009,경상남도,캠핑장/펜션,67841.0,30760.0
202009,경상남도,기타숙박,2882643.0,3598657.0
202009,경상남도,여행업,16910.0,44859.0
202009,경상남도,육상운송,2493.0,25198.0
202009,경상남도,수상운송,71162.0,93566.0
202009,경상남도,항공운송,0.0,852.0
202009,경상남도,렌터카,34437.0,42575.0
202009,경상남도,면세점,478.0,766.0
202009,경상남도,관광기념품,225809.0,202249.0
202009,경상남도,레저용품쇼핑,8772907.0,9208670.0
202009,경상남도,대형쇼핑몰,2.2537417E7,2.4436899E7
202009,경상남도,관광유원시설,155931.0,176742.0
202009,경상남도,골프장,1.2122961E7,1.0260348E7
202009,경상남도,기타레저,760125.0,2726745.0
202009,경상남도,문화서비스,398850.0,1281985.0
202009,경상남도,식음료,5.784361E7,6.7154613E7
202010,경상남도,총소비,1.2939934E8,1.31228726E8
202010,경상남도,호텔,578001.0,594141.0
202010,경상남도,콘도,1006618.0,1121781.0
202010,경상남도,캠핑장/펜션,103232.0,31385.0
202010,경상남도,기타숙박,3498372.0,4094512.0
202010,경상남도,여행업,20678.0,69113.0
202010,경상남도,육상운송,8789.0,17200.0
202010,경상남도,수상운송,128597.0,114284.0
202010,경상남도,항공운송,0.0,1053.0
202010,경상남도,렌터카,49675.0,46697.0
202010,경상남도,면세점,700.0,809.0
202010,경상남도,관광기념품,284495.0,271610.0
202010,경상남도,레저용품쇼핑,1.3503496E7,1.2281782E7
