기초지자체 명,기초지자체 지출액,기초지자체 지출액 비율
거제시,8.3033047E7,6.4
거창군,1.3547189E7,1.0
고성군,2.1719942E7,1.7
김해시,1.87010016E8,14.4
남해군,3.0503709E7,2.3
밀양시,3.3935737E7,2.6
사천시,5.6326533E7,4.3
산청군,1.085213E7,0.8
양산시,1.4371977E8,11.0
의령군,6496844.0,0.5
진주시,9.072286E7,7.0
창녕군,2.6855958E7,2.1
창원시 마산합포구,9.5250245E7,7.3
창원시 마산회원구,6.4239323E7,4.9
창원시 성산구,1.48256946E8,11.4
창원시 의창구,9.0792018E7,7.0
창원시 진해구,7.0020936E7,5.4
통영시,6.801013E7,5.2
하동군,1.3393181E7,1.0
함안군,2.2779765E7,1.7
함양군,9238197.0,0.7
합천군,1.5512298E7,1.2
