기초지자체 명,기초지자체 지출액,기초지자체 지출액 비율
괴산군,6316741.0,1.3
단양군,1.2102687E7,2.6
보은군,7883111.0,1.7
영동군,4445413.0,0.9
옥천군,7650327.0,1.6
음성군,3.398643E7,7.2
제천시,3.3394913E7,7.1
증평군,9013848.0,1.9
진천군,2.732387E7,5.8
청주시 상당구,5.3428429E7,11.3
청주시 서원구,5.2712769E7,11.1
청주시 청원구,5.6220549E7,11.9
청주시 흥덕구,1.01180485E8,21.4
충주시,6.7960098E7,14.3
