기초지자체 명,기초지자체 지출액,기초지자체 지출액 비율
강서구,1.199002E8,4.9
금정구,9.8764435E7,4.1
기장군,3.20199172E8,13.2
남구,8.4861934E7,3.5
동구,6.9808955E7,2.9
동래구,1.3704786E8,5.7
부산진구,3.20736753E8,13.2
북구,1.78500008E8,7.4
사상구,9.377938E7,3.9
사하구,6.5754488E7,2.7
서구,3.8529923E7,1.6
수영구,1.25145841E8,5.2
연제구,1.24876678E8,5.2
영도구,2.8054952E7,1.2
중구,1.37304696E8,5.7
해운대구,4.795618E8,19.8
