기초지자체 명,기초지자체 지출액,기초지자체 지출액 비율
계룡시,1.4288223E7,1.4
공주시,6.0994208E7,6.1
금산군,1.5967175E7,1.6
논산시,3.5639318E7,3.6
당진시,7.9418315E7,7.9
보령시,5.6306563E7,5.6
부여군,4.6006607E7,4.6
서산시,6.6292999E7,6.6
서천군,1.3909537E7,1.4
아산시,1.29349928E8,12.9
예산군,2.9955143E7,3.0
천안시 동남구,1.59087905E8,15.9
천안시 서북구,2.04720417E8,20.4
청양군,4970886.0,0.5
태안군,5.1785532E7,5.2
홍성군,3.3351657E7,3.3
