기초지자체 명,기초지자체 지출액,기초지자체 지출액 비율
강화군,5.2987918E7,2.4
계양구,1.35727045E8,6.0
남동구,3.19430592E8,14.2
동구,5.9515396E7,2.6
미추홀구,2.59816161E8,11.5
부평구,2.59841329E8,11.5
서구,2.03268554E8,9.0
연수구,2.97300443E8,13.2
옹진군,1.3045903E7,0.6
중구,6.51220006E8,28.9
