기초지자체 명,기초지자체 지출액,기초지자체 지출액 비율
남구,5.6096491E7,4.1
달서구,2.06508145E8,15.0
달성군,6.8732723E7,5.0
동구,3.42412715E8,24.9
북구,1.56669086E8,11.4
서구,7.9667982E7,5.8
수성구,1.79671897E8,13.0
중구,2.87658475E8,20.9
