기초지자체 명,기초지자체 지출액,기초지자체 지출액 비율
강화군,5.9206799E7,3.8
계양구,9.1295854E7,5.9
남동구,2.13483286E8,13.8
동구,5.1683661E7,3.3
미추홀구,2.17577299E8,14.0
부평구,1.70581036E8,11.0
서구,1.65652165E8,10.7
연수구,2.78125693E8,18.0
옹진군,1.49882E7,1.0
중구,2.86471501E8,18.5
