기초지자체 명,기초지자체 지출액,기초지자체 지출액 비율
계룡시,1.5576886E7,1.3
공주시,7.031693E7,6.0
금산군,1.7004535E7,1.5
논산시,3.8184743E7,3.3
당진시,8.4158923E7,7.2
보령시,5.9341036E7,5.1
부여군,4.7531086E7,4.1
서산시,7.4939316E7,6.4
서천군,1.5125057E7,1.3
아산시,1.58585186E8,13.6
예산군,3.337839E7,2.9
천안시 동남구,2.12964823E8,18.2
천안시 서북구,2.5318817E8,21.7
청양군,5276489.0,0.5
태안군,4.3819999E7,3.8
홍성군,3.7754967E7,3.2
