기초지자체 명,기초지자체 지출액,기초지자체 지출액 비율
강진군,1.1574287E7,1.4
고흥군,1.1930616E7,1.5
곡성군,1.305419E7,1.6
광양시,6.2849887E7,7.9
구례군,7607739.0,1.0
나주시,4.4758177E7,5.6
담양군,4.1885594E7,5.2
목포시,1.0920867E8,13.7
무안군,6.1358451E7,7.7
보성군,1.3047529E7,1.6
순천시,1.06620849E8,13.3
신안군,7320621.0,0.9
여수시,1.52195177E8,19.1
영광군,1.6810966E7,2.1
영암군,2.1954828E7,2.7
완도군,1.0904858E7,1.4
장성군,1.7643511E7,2.2
장흥군,1.1119196E7,1.4
진도군,1.448745E7,1.8
함평군,1.2032104E7,1.5
해남군,1.9074112E7,2.4
화순군,3.1261137E7,3.9
