대분류,중분류,대분류 지출액,대분류 지출액 비율,중분류 지출액,중분류 지출액 비율
쇼핑업,관광기념품,1.69798836E8,21.3,1086850.0,0.6
쇼핑업,대형쇼핑몰,1.69798836E8,21.3,9.7312845E7,57.3
쇼핑업,레저용품쇼핑,1.69798836E8,21.3,7.1301732E7,42.0
쇼핑업,면세점,1.69798836E8,21.3,97409.0,0.1
숙박업,기타숙박,5.2730025E7,6.6,3.9994341E7,75.8
숙박업,캠핑장/펜션,5.2730025E7,6.6,594648.0,1.1
숙박업,콘도,5.2730025E7,6.6,8578711.0,16.3
숙박업,호텔,5.2730025E7,6.6,3562325.0,6.8
식음료업,식음료,4.599392E8,57.6,4.599392E8,100.0
여가서비스업,골프장,1.14127632E8,14.3,8.9495315E7,78.4
여가서비스업,관광유원시설,1.14127632E8,14.3,1.3157334E7,11.5
여가서비스업,기타레저,1.14127632E8,14.3,6218955.0,5.4
여가서비스업,문화서비스,1.14127632E8,14.3,5256028.0,4.6
여행업,여행업,459779.0,0.1,459779.0,100.0
운송업,렌터카,1644477.0,0.2,475897.0,28.9
운송업,수상운송,1644477.0,0.2,838047.0,51.0
운송업,육상운송,1644477.0,0.2,236535.0,14.4
운송업,항공운송,1644477.0,0.2,93998.0,5.7
