대분류,중분류,대분류 지출액,대분류 지출액 비율,중분류 지출액,중분류 지출액 비율
쇼핑업,관광기념품,7.51396849E8,42.4,3624690.0,0.5
쇼핑업,대형쇼핑몰,7.51396849E8,42.4,6.43702272E8,85.7
쇼핑업,레저용품쇼핑,7.51396849E8,42.4,1.00289944E8,13.3
쇼핑업,면세점,7.51396849E8,42.4,3779943.0,0.5
숙박업,기타숙박,4.3733498E7,2.5,2.788517E7,63.8
숙박업,캠핑장/펜션,4.3733498E7,2.5,36670.0,0.1
숙박업,콘도,4.3733498E7,2.5,14721.0,0.0
숙박업,호텔,4.3733498E7,2.5,1.5796938E7,36.1
식음료업,식음료,8.92722912E8,50.4,8.92722912E8,100.0
여가서비스업,골프장,8.0576819E7,4.5,1.7815995E7,22.1
여가서비스업,관광유원시설,8.0576819E7,4.5,3911577.0,4.9
여가서비스업,기타레저,8.0576819E7,4.5,4.2571962E7,52.8
여가서비스업,문화서비스,8.0576819E7,4.5,1.6276603E7,20.2
여가서비스업,스키장,8.0576819E7,4.5,682.0,0.0
여행업,여행업,1115720.0,0.1,1115720.0,100.0
운송업,렌터카,1769163.0,0.1,753976.0,42.6
운송업,육상운송,1769163.0,0.1,43225.0,2.4
운송업,항공운송,1769163.0,0.1,971962.0,54.9
