기초지자체 명,기초지자체 지출액,기초지자체 지출액 비율
남구,7.1779164E7,4.1
달서구,2.73270318E8,15.4
달성군,8.021045E7,4.5
동구,4.02399266E8,22.7
북구,2.08115546E8,11.7
서구,9.6192604E7,5.4
수성구,2.34047867E8,13.2
중구,4.05299744E8,22.9
