기초지자체 명,기초지자체 지출액,기초지자체 지출액 비율
강릉시,1.96232575E8,16.2
고성군,3.7301565E7,3.1
동해시,4.5657706E7,3.8
삼척시,5.531216E7,4.6
속초시,1.56516302E8,12.9
양구군,8398535.0,0.7
양양군,4.1452579E7,3.4
영월군,1.3065164E7,1.1
원주시,1.68060987E8,13.9
인제군,2.3526462E7,1.9
정선군,4.008851E7,3.3
철원군,1.8495943E7,1.5
춘천시,1.78016258E8,14.7
태백시,2.2538478E7,1.9
평창군,7.0968762E7,5.9
홍천군,9.1321111E7,7.5
화천군,1.1962512E7,1.0
횡성군,3.3253267E7,2.7
