기초지자체 명,기초지자체 지출액,기초지자체 지출액 비율
강진군,1.0348288E7,1.2
고흥군,1.135787E7,1.3
곡성군,1.3293931E7,1.6
광양시,7.1320086E7,8.4
구례군,8839996.0,1.0
나주시,4.7797656E7,5.6
담양군,4.1154357E7,4.9
목포시,1.1708671E8,13.8
무안군,6.6656384E7,7.9
보성군,1.4209226E7,1.7
순천시,1.31765764E8,15.5
신안군,6346609.0,0.7
여수시,1.61176727E8,19.0
영광군,1.7355134E7,2.0
영암군,1.9169005E7,2.3
완도군,1.1863762E7,1.4
장성군,1.7895657E7,2.1
장흥군,1.1352647E7,1.3
진도군,5410671.0,0.6
함평군,1.1333859E7,1.3
해남군,2.0160341E7,2.4
화순군,3.2431023E7,3.8
